 Unix Timestamp;          Alaska Standard Time;   Temp_O2logger;DO_mgL;Dosat_mgL;DO_p;W_press_kPa;atm_pressure;logger_level_cm;channel_depth_cm;Discharge_L_s;Cond_uS_cm;Temp_condlogger;Light_lux;CO2_ppm
1533126420;2018-08-01 04:27;12.28;8.18;9.75;83.94;92.309;89.7;26.6;30.5;144.7;29.9;12.43;42;1958.29
1533127020;2018-08-01 04:37;12.25;8.18;9.75;83.96;92.248;89.7;26;29.9;140.3;29.9;12.37;48;1968.52
1533127620;2018-08-01 04:47;12.22;8.19;9.76;83.9;92.293;89.6;27.5;31.3;150.9;29.9;12.36;71;1974.23
1533128220;2018-08-01 04:57;12.19;8.19;9.76;83.96;92.262;89.6;27.1;31;148.6;29.9;12.31;102;1973.66
1533128820;2018-08-01 05:07;12.16;8.19;9.76;83.89;92.232;89.6;26.8;30.7;146.4;30;12.29;165;1980.75
1533129420;2018-08-01 05:17;12.13;8.2;9.77;83.95;92.202;89.6;26.5;30.4;144.2;29.9;12.26;170;1979.98
1533130020;2018-08-01 05:27;12.1;8.22;9.77;84.14;92.186;89.6;26.4;30.3;143;30;12.24;204;1974.05
1533130620;2018-08-01 05:37;12.07;8.22;9.78;84.02;92.216;89.6;26.7;30.6;145.2;30;12.2;231;1974.85
1533131220;2018-08-01 05:47;12.05;8.23;9.78;84.14;92.186;89.5;27.4;31.3;150.4;30;12.18;308;1981.85
1533131820;2018-08-01 05:57;12.02;8.25;9.79;84.27;92.155;89.5;27.1;31;148.1;30;12.15;368;1985.36
1533132420;2018-08-01 06:07;12;8.26;9.79;84.37;92.155;89.5;27.1;31;148.1;30.1;12.14;418;1978.3
1533133020;2018-08-01 06:17;11.97;8.28;9.8;84.51;92.185;89.5;27.4;31.2;150.3;30.1;12.1;524;1984.77
1533133620;2018-08-01 06:27;11.96;8.29;9.8;84.64;92.139;89.5;26.9;30.8;146.9;30;12.09;567;1976.35
1533134220;2018-08-01 06:37;11.94;8.31;9.8;84.74;92.124;89.5;26.8;30.7;145.8;30.1;12.06;608;1977.64
1533134820;2018-08-01 06:47;11.92;8.33;9.81;84.97;92.139;89.5;26.9;30.8;146.9;30.1;12.05;774;1971.78
1533135420;2018-08-01 06:57;11.9;8.35;9.81;85.17;92.094;89.5;26.5;30.4;143.6;30.1;12.03;835;1972.31
1533136020;2018-08-01 07:07;11.88;8.39;9.81;85.5;92.063;89.5;26.1;30.1;141.3;30.2;12.02;953;1966.36
1533136620;2018-08-01 07:17;11.88;8.41;9.81;85.68;92.093;89.5;26.4;30.4;143.5;30.1;11.99;1135;1960.28
1533137220;2018-08-01 07:27;11.87;8.43;9.81;85.95;92.048;89.5;26;29.9;140.3;30.1;11.99;1230;1955.12
1533137820;2018-08-01 07:37;11.86;8.45;9.81;86.13;92.017;89.5;25.7;29.6;138.1;30.2;11.98;1330;1947.36
1533138420;2018-08-01 07:47;11.85;8.51;9.81;86.78;92.017;89.4;26.7;30.6;145.3;30.2;11.97;1358;1947.07
1533139020;2018-08-01 07:57;11.85;8.54;9.8;87.05;91.957;89.4;26.1;30;140.9;30.2;11.97;1284;1937.89
1533139620;2018-08-01 08:07;11.84;8.57;9.81;87.34;91.972;89.4;26.2;30.2;142;30.2;11.95;1265;1926.79
1533140220;2018-08-01 08:17;11.84;8.59;9.81;87.61;91.987;89.4;26.4;30.3;143.1;30.2;11.95;1227;1920.01
1533140820;2018-08-01 08:27;11.85;8.64;9.81;88.11;91.972;89.4;26.2;30.2;142;30.2;11.95;1629;1909.09
1533141420;2018-08-01 08:37;11.86;8.68;9.8;88.53;91.972;89.4;26.2;30.2;142;30.3;11.97;1882;1897.13
1533142020;2018-08-01 08:47;11.87;8.73;9.8;89.13;91.926;89.4;25.8;29.7;138.7;30.3;11.98;1542;1886.29
1533142620;2018-08-01 08:57;11.9;8.78;9.79;89.67;91.942;89.4;25.9;29.9;139.8;30.3;12.01;1369;1870.34
1533143220;2018-08-01 09:07;11.94;8.81;9.79;90.04;91.958;89.3;27.1;31;148.3;30.3;12.05;847;1857.55
1533143820;2018-08-01 09:17;11.98;8.85;9.77;90.56;91.897;89.3;26.5;30.4;143.8;30.4;12.09;928;1850.36
1533144420;2018-08-01 09:27;12.02;8.88;9.76;91.03;91.883;89.3;26.3;30.3;142.8;30.5;12.11;1516;1837.95
1533145020;2018-08-01 09:37;12.07;8.9;9.75;91.27;91.883;89.3;26.3;30.3;142.8;30.5;12.16;1732;1825.5
1533145620;2018-08-01 09:47;12.12;8.96;9.74;92.02;91.883;89.3;26.3;30.3;142.8;30.6;12.22;2169;1817.98
1533146220;2018-08-01 09:57;12.18;8.99;9.72;92.5;91.853;89.3;26;30;140.6;30.7;12.27;2945;1799.37
1533146820;2018-08-01 10:07;12.24;9.02;9.71;92.88;91.854;89.2;27.1;30.9;148;30.7;12.32;2956;1789.03
1533147420;2018-08-01 10:17;12.29;9.04;9.7;93.19;91.854;89.2;27.1;30.9;148;30.7;12.37;2981;1782.87
1533148020;2018-08-01 10:27;12.33;9.08;9.68;93.77;91.824;89.2;26.8;30.7;145.8;30.7;12.43;3169;1763.61
1533148620;2018-08-01 10:37;12.38;9.12;9.67;94.28;91.794;89.2;26.5;30.4;143.6;30.7;12.48;3220;1753.78
1533149220;2018-08-01 10:47;12.41;9.11;9.66;94.34;91.765;89.2;26.2;30.1;141.5;30.8;12.52;2369;1748.18
1533149820;2018-08-01 10:57;12.45;9.14;9.66;94.64;91.81;89.2;26.6;30.5;144.7;30.9;12.54;3292;1733.71
1533150420;2018-08-01 11:07;12.52;9.16;9.63;95.07;91.75;89.2;26;29.9;140.4;30.8;12.58;3308;1729.74
