MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652427600,           2022-05-13 07:40:00,           2022-05-12 23:40:00,      3.520000,     21.782000,          0.040000,                     0.464738,      0.917000
                1652427660,           2022-05-13 07:41:00,           2022-05-12 23:41:00,      3.520000,     21.799000,          0.041000,                     0.476513,      0.917000
                1652427720,           2022-05-13 07:42:00,           2022-05-12 23:42:00,      3.520000,     21.782000,          0.040000,                     0.464738,      0.917000
                1652427780,           2022-05-13 07:43:00,           2022-05-12 23:43:00,      3.520000,     21.765000,          0.040000,                     0.464585,      0.917000
                1652427840,           2022-05-13 07:44:00,           2022-05-12 23:44:00,      3.520000,     21.748000,          0.041000,                     0.476043,      0.917000
                1652427900,           2022-05-13 07:45:00,           2022-05-12 23:45:00,      3.520000,     21.757000,          0.040000,                     0.464513,      0.917000
                1652427960,           2022-05-13 07:46:00,           2022-05-12 23:46:00,      3.520000,     21.765000,          0.040000,                     0.464585,      0.917000
                1652428020,           2022-05-13 07:47:00,           2022-05-12 23:47:00,      3.520000,     21.732000,          0.041000,                     0.475895,      0.917000
                1652428080,           2022-05-13 07:48:00,           2022-05-12 23:48:00,      3.520000,     21.715000,          0.041000,                     0.475738,      0.917000
                1652428140,           2022-05-13 07:49:00,           2022-05-12 23:49:00,      3.520000,     21.715000,          0.040000,                     0.464135,      0.917000
                1652428200,           2022-05-13 07:50:00,           2022-05-12 23:50:00,      3.520000,     21.723000,          0.040000,                     0.464207,      0.917000
                1652428260,           2022-05-13 07:51:00,           2022-05-12 23:51:00,      3.520000,     21.707000,          0.040000,                     0.464063,      0.917000
                1652428320,           2022-05-13 07:52:00,           2022-05-12 23:52:00,      3.520000,     21.698000,          0.040000,                     0.463982,      0.917000
                1652428380,           2022-05-13 07:53:00,           2022-05-12 23:53:00,      3.520000,     21.698000,          0.040000,                     0.463982,      0.917000
                1652428440,           2022-05-13 07:54:00,           2022-05-12 23:54:00,      3.520000,     21.698000,          0.040000,                     0.463982,      0.917000
                1652428500,           2022-05-13 07:55:00,           2022-05-12 23:55:00,      3.520000,     21.698000,          0.041000,                     0.475582,      0.917000
                1652428560,           2022-05-13 07:56:00,           2022-05-12 23:56:00,      3.520000,     21.690000,          0.040000,                     0.463910,      0.917000
                1652428620,           2022-05-13 07:57:00,           2022-05-12 23:57:00,      3.520000,     21.681000,          0.039000,                     0.452234,      0.917000
                1652428680,           2022-05-13 07:58:00,           2022-05-12 23:58:00,      3.520000,     21.656000,          0.040000,                     0.463604,      0.917000
                1652428740,           2022-05-13 07:59:00,           2022-05-12 23:59:00,      3.520000,     21.665000,          0.040000,                     0.463685,      0.917000
                1652428800,           2022-05-13 08:00:00,           2022-05-13 00:00:00,      3.520000,     21.673000,          0.040000,                     0.463757,      0.917000
                1652428860,           2022-05-13 08:01:00,           2022-05-13 00:01:00,      3.520000,     21.648000,          0.041000,                     0.475121,      0.917000
                1652428920,           2022-05-13 08:02:00,           2022-05-13 00:02:00,      3.520000,     21.640000,          0.040000,                     0.463461,      0.917000
                1652428980,           2022-05-13 08:03:00,           2022-05-13 00:03:00,      3.520000,     21.623000,          0.040000,                     0.463308,      0.917000
                1652429040,           2022-05-13 08:04:00,           2022-05-13 00:04:00,      3.520000,     21.623000,          0.040000,                     0.463308,      0.917000
                1652429100,           2022-05-13 08:05:00,           2022-05-13 00:05:00,      3.520000,     21.623000,          0.041000,                     0.474891,      0.917000
                1652429160,           2022-05-13 08:06:00,           2022-05-13 00:06:00,      3.520000,     21.623000,          0.041000,                     0.474891,      0.917000
                1652429220,           2022-05-13 08:07:00,           2022-05-13 00:07:00,      3.520000,     21.606000,          0.040000,                     0.463155,      0.917000
                1652429280,           2022-05-13 08:08:00,           2022-05-13 00:08:00,      3.520000,     21.590000,          0.040000,                     0.463011,      0.917000
                1652429340,           2022-05-13 08:09:00,           2022-05-13 00:09:00,      3.520000,     21.573000,          0.041000,                     0.474430,      0.917000
                1652429400,           2022-05-13 08:10:00,           2022-05-13 00:10:00,      3.520000,     21.590000,          0.040000,                     0.463011,      0.917000
                1652429460,           2022-05-13 08:11:00,           2022-05-13 00:11:00,      3.520000,     21.581000,          0.041000,                     0.474504,      0.917000
                1652429520,           2022-05-13 08:12:00,           2022-05-13 00:12:00,      3.520000,     21.581000,          0.040000,                     0.462930,      0.917000
                1652429580,           2022-05-13 08:13:00,           2022-05-13 00:13:00,      3.520000,     21.564000,          0.040000,                     0.462778,      0.917000
