Site Name ,STRT,,,
Site Number ,1,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11620,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
6765,27/08/2020 , 00:47:08,0,0
6766,27/08/2020 , 01:02:08,0,0
6767,27/08/2020 , 01:17:08,0,0
6768,27/08/2020 , 01:32:08,0,0
6769,27/08/2020 , 01:47:08,0,0
6770,27/08/2020 , 02:02:08,0,0
6771,27/08/2020 , 02:17:08,0,0
6772,27/08/2020 , 02:32:08,0,0
6773,27/08/2020 , 02:47:08,0,0
6774,27/08/2020 , 03:02:08,0,0
6775,27/08/2020 , 03:17:08,0,0
6776,27/08/2020 , 03:32:08,0,0
6777,27/08/2020 , 03:47:08,0,0
6778,27/08/2020 , 04:02:08,0,0
6779,27/08/2020 , 04:17:08,0,0
6780,27/08/2020 , 04:32:08,0,0
6781,27/08/2020 , 04:47:08,0,0
6782,27/08/2020 , 05:02:08,0,0
6783,27/08/2020 , 05:17:08,0,0
6784,27/08/2020 , 05:32:08,0,0
6785,27/08/2020 , 05:47:08,9,9
6786,27/08/2020 , 06:02:08,33,33
6787,27/08/2020 , 06:17:08,97,97
6788,27/08/2020 , 06:32:08,216,216
6789,27/08/2020 , 06:47:08,405,405
6790,27/08/2020 , 07:02:08,660,660
6791,27/08/2020 , 07:17:08,975,975
6792,27/08/2020 , 07:32:08,1169,1169
6793,27/08/2020 , 07:47:08,1302,1302
6794,27/08/2020 , 08:02:08,1597,1597
6795,27/08/2020 , 08:17:08,2868,2868
6796,27/08/2020 , 08:32:08,4746,4746
6797,27/08/2020 , 08:47:08,4659,4659
6798,27/08/2020 , 09:02:08,5010,5010
6799,27/08/2020 , 09:17:08,5544,5544
6800,27/08/2020 , 09:32:08,6614,6614
6801,27/08/2020 , 09:47:08,11240,11240
6802,27/08/2020 , 10:02:08,10038,10038
6803,27/08/2020 , 10:17:08,10627,10627
6804,27/08/2020 , 10:32:08,7329,7329
6805,27/08/2020 , 10:47:08,11703,11703
6806,27/08/2020 , 11:02:08,10736,10736
6807,27/08/2020 , 11:17:08,11806,11806
6808,27/08/2020 , 11:32:08,18767,18767
6809,27/08/2020 , 11:47:08,21803,21803
6810,27/08/2020 , 12:02:08,19244,19244
6811,27/08/2020 , 12:17:08,25259,25259
6812,27/08/2020 , 12:32:08,26873,26873
6813,27/08/2020 , 12:47:08,18022,18022
6814,27/08/2020 , 13:02:08,13521,13521
6815,27/08/2020 , 13:17:08,19209,19209
6816,27/08/2020 , 13:32:08,17336,17336
6817,27/08/2020 , 13:47:08,11250,11250
6818,27/08/2020 , 14:02:08,4576,4576
6819,27/08/2020 , 14:17:08,6201,6201
6820,27/08/2020 , 14:32:08,5476,5476
6821,27/08/2020 , 14:47:08,5775,5775
6822,27/08/2020 , 15:02:08,23355,23355
6823,27/08/2020 , 15:17:08,28222,28222
6824,27/08/2020 , 15:32:08,25530,25530
6825,27/08/2020 , 15:47:08,18562,18562
6826,27/08/2020 , 16:02:08,11829,11829
6827,27/08/2020 , 16:17:08,6313,6313
6828,27/08/2020 , 16:32:08,8566,8566
6829,27/08/2020 , 16:47:08,7368,7368
6830,27/08/2020 , 17:02:08,7737,7737
6831,27/08/2020 , 17:17:08,12004,12004
6832,27/08/2020 , 17:32:08,5677,5677
6833,27/08/2020 , 17:47:08,2345,2345
6834,27/08/2020 , 18:02:08,4557,4557
6835,27/08/2020 , 18:17:08,5344,5344
6836,27/08/2020 , 18:32:08,4119,4119
6837,27/08/2020 , 18:47:08,3079,3079
6838,27/08/2020 , 19:02:08,4375,4375
6839,27/08/2020 , 19:17:08,1832,1832
6840,27/08/2020 , 19:32:08,825,825
6841,27/08/2020 , 19:47:08,1126,1126
6842,27/08/2020 , 20:02:08,1112,1112
6843,27/08/2020 , 20:17:08,1246,1246
6844,27/08/2020 , 20:32:08,1394,1394
6845,27/08/2020 , 20:47:08,1227,1227
6846,27/08/2020 , 21:02:08,807,807
6847,27/08/2020 , 21:17:08,262,262
6848,27/08/2020 , 21:32:08,71,71
6849,27/08/2020 , 21:47:08,20,20
6850,27/08/2020 , 22:02:08,5,5
6851,27/08/2020 , 22:17:08,0,0
6852,27/08/2020 , 22:32:08,0,0
6853,27/08/2020 , 22:47:08,0,0
6854,27/08/2020 , 23:02:08,0,0
6855,27/08/2020 , 23:17:08,0,0
6856,27/08/2020 , 23:32:08,0,0
6857,27/08/2020 , 23:47:08,0,0
6858,28/08/2020 , 00:02:08,0,0
6859,28/08/2020 , 00:17:08,0,0
6860,28/08/2020 , 00:32:08,0,0
6861,28/08/2020 , 00:47:08,0,0
6862,28/08/2020 , 01:02:08,0,0
6863,28/08/2020 , 01:17:08,0,0
6864,28/08/2020 , 01:32:08,0,0
6865,28/08/2020 , 01:47:08,0,0
6866,28/08/2020 , 02:02:08,0,0
6867,28/08/2020 , 02:17:08,0,0
6868,28/08/2020 , 02:32:08,0,0
6869,28/08/2020 , 02:47:08,0,0
6870,28/08/2020 , 03:02:08,0,0
6871,28/08/2020 , 03:17:08,0,0
6872,28/08/2020 , 03:32:08,0,0
6873,28/08/2020 , 03:47:08,0,0
6874,28/08/2020 , 04:02:08,0,0
6875,28/08/2020 , 04:17:08,0,0
6876,28/08/2020 , 04:32:08,0,0
6877,28/08/2020 , 04:47:08,0,0
6878,28/08/2020 , 05:02:08,0,0
6879,28/08/2020 , 05:17:08,0,0
6880,28/08/2020 , 05:32:08,0,0
6881,28/08/2020 , 05:47:08,4,4
6882,28/08/2020 , 06:02:08,26,26
6883,28/08/2020 , 06:17:08,103,103
6884,28/08/2020 , 06:32:08,205,205
6885,28/08/2020 , 06:47:08,391,391
6886,28/08/2020 , 07:02:08,814,814
6887,28/08/2020 , 07:17:08,1743,1743
6888,28/08/2020 , 07:32:08,2221,2221
6889,28/08/2020 , 07:47:08,2293,2293
6890,28/08/2020 , 08:02:08,2653,2653
6891,28/08/2020 , 08:17:08,2638,2638
6892,28/08/2020 , 08:32:08,3102,3102
6893,28/08/2020 , 08:47:08,3994,3994
6894,28/08/2020 , 09:02:08,4198,4198
6895,28/08/2020 , 09:17:08,4066,4066
6896,28/08/2020 , 09:32:08,5799,5799
6897,28/08/2020 , 09:47:08,6743,6743
6898,28/08/2020 , 10:02:08,10261,10261
6899,28/08/2020 , 10:17:08,11125,11125
6900,28/08/2020 , 10:32:08,12512,12512
6901,28/08/2020 , 10:47:08,17590,17590
6902,28/08/2020 , 11:02:08,22130,22130
6903,28/08/2020 , 11:17:08,21663,21663
6904,28/08/2020 , 11:32:08,22776,22776
6905,28/08/2020 , 11:47:08,24276,24276
6906,28/08/2020 , 12:02:08,24790,24790
6907,28/08/2020 , 12:17:08,26529,26529
6908,28/08/2020 , 12:32:08,27919,27919
6909,28/08/2020 , 12:47:08,28526,28526
6910,28/08/2020 , 13:02:08,24455,24455
6911,28/08/2020 , 13:17:08,28612,28612
6912,28/08/2020 , 13:32:08,20839,20839
6913,28/08/2020 , 13:47:08,15127,15127
6914,28/08/2020 , 14:02:08,21563,21563
6915,28/08/2020 , 14:17:08,16106,16106
6916,28/08/2020 , 14:32:08,17899,17899
6917,28/08/2020 , 14:47:08,12119,12119
6918,28/08/2020 , 15:02:08,5650,5650
6919,28/08/2020 , 15:17:08,7970,7970
6920,28/08/2020 , 15:32:08,17591,17591
6921,28/08/2020 , 15:47:08,6368,6368
6922,28/08/2020 , 16:02:08,4170,4170
6923,28/08/2020 , 16:17:08,2666,2666
6924,28/08/2020 , 16:32:08,5670,5670
6925,28/08/2020 , 16:47:08,5158,5158
6926,28/08/2020 , 17:02:08,2166,2166
6927,28/08/2020 , 17:17:08,826,826
6928,28/08/2020 , 17:32:08,1009,1009
6929,28/08/2020 , 17:47:08,2006,2006
6930,28/08/2020 , 18:02:08,3718,3718
6931,28/08/2020 , 18:17:08,4446,4446
6932,28/08/2020 , 18:32:08,6033,6033
6933,28/08/2020 , 18:47:08,5986,5986
6934,28/08/2020 , 19:02:08,2787,2787
6935,28/08/2020 , 19:17:08,1476,1476
6936,28/08/2020 , 19:32:08,671,671
6937,28/08/2020 , 19:47:08,351,351
6938,28/08/2020 , 20:02:08,661,661
6939,28/08/2020 , 20:17:08,638,638
6940,28/08/2020 , 20:32:08,282,282
6941,28/08/2020 , 20:47:08,113,113
6942,28/08/2020 , 21:02:08,85,85
6943,28/08/2020 , 21:17:08,80,80
6944,28/08/2020 , 21:32:08,46,46
6945,28/08/2020 , 21:47:08,15,15
6946,28/08/2020 , 22:02:08,3,3
6947,28/08/2020 , 22:17:08,0,0
6948,28/08/2020 , 22:32:08,0,0
6949,28/08/2020 , 22:47:08,0,0
6950,28/08/2020 , 23:02:08,0,0
6951,28/08/2020 , 23:17:08,0,0
6952,28/08/2020 , 23:32:08,0,0
6953,28/08/2020 , 23:47:08,0,0
6954,29/08/2020 , 00:02:08,0,0
6955,29/08/2020 , 00:17:08,0,0
6956,29/08/2020 , 00:32:08,0,0
6957,29/08/2020 , 00:47:08,0,0
6958,29/08/2020 , 01:02:08,0,0
6959,29/08/2020 , 01:17:08,0,0
6960,29/08/2020 , 01:32:08,0,0
6961,29/08/2020 , 01:47:08,0,0
6962,29/08/2020 , 02:02:08,0,0
6963,29/08/2020 , 02:17:08,0,0
6964,29/08/2020 , 02:32:08,0,0
6965,29/08/2020 , 02:47:08,0,0
6966,29/08/2020 , 03:02:08,0,0
6967,29/08/2020 , 03:17:08,0,0
6968,29/08/2020 , 03:32:08,0,0
6969,29/08/2020 , 03:47:08,0,0
6970,29/08/2020 , 04:02:08,0,0
6971,29/08/2020 , 04:17:08,0,0
6972,29/08/2020 , 04:32:08,0,0
6973,29/08/2020 , 04:47:08,0,0
6974,29/08/2020 , 05:02:08,0,0
6975,29/08/2020 , 05:17:08,0,0
6976,29/08/2020 , 05:32:08,0,0
6977,29/08/2020 , 05:47:08,1,1
6978,29/08/2020 , 06:02:08,15,15
6979,29/08/2020 , 06:17:08,51,51
6980,29/08/2020 , 06:32:08,146,146
6981,29/08/2020 , 06:47:08,390,390
6982,29/08/2020 , 07:02:08,812,812
6983,29/08/2020 , 07:17:08,1168,1168
6984,29/08/2020 , 07:32:08,1604,1604
6985,29/08/2020 , 07:47:08,2339,2339
6986,29/08/2020 , 08:02:08,2669,2669
6987,29/08/2020 , 08:17:08,3159,3159
6988,29/08/2020 , 08:32:08,3822,3822
6989,29/08/2020 , 08:47:08,4460,4460
6990,29/08/2020 , 09:02:08,4068,4068
6991,29/08/2020 , 09:17:08,5197,5197
6992,29/08/2020 , 09:32:08,5703,5703
6993,29/08/2020 , 09:47:08,6835,6835
6994,29/08/2020 , 10:02:08,6184,6184
6995,29/08/2020 , 10:17:08,6264,6264
6996,29/08/2020 , 10:32:08,9325,9325
6997,29/08/2020 , 10:47:08,12686,12686
6998,29/08/2020 , 11:02:08,9758,9758
6999,29/08/2020 , 11:17:08,12671,12671
7000,29/08/2020 , 11:32:08,20830,20830
7001,29/08/2020 , 11:47:08,19885,19885
7002,29/08/2020 , 12:02:08,23248,23248
7003,29/08/2020 , 12:17:08,26274,26274
7004,29/08/2020 , 12:32:08,27937,27937
7005,29/08/2020 , 12:47:08,27111,27111
7006,29/08/2020 , 13:02:08,24900,24900
7007,29/08/2020 , 13:17:08,30546,30546
7008,29/08/2020 , 13:32:08,31175,31175
7009,29/08/2020 , 13:47:08,31064,31064
7010,29/08/2020 , 14:02:08,30882,30882
7011,29/08/2020 , 14:17:08,31104,31104
7012,29/08/2020 , 14:32:08,30865,30865
7013,29/08/2020 , 14:47:08,30407,30407
7014,29/08/2020 , 15:02:08,29818,29818
7015,29/08/2020 , 15:17:08,29205,29205
7016,29/08/2020 , 15:32:08,28746,28746
7017,29/08/2020 , 15:47:08,27587,27587
7018,29/08/2020 , 16:02:08,26898,26898
7019,29/08/2020 , 16:17:08,26000,26000
7020,29/08/2020 , 16:32:08,24776,24776
7021,29/08/2020 , 16:47:08,23493,23493
7022,29/08/2020 , 17:02:08,22182,22182
7023,29/08/2020 , 17:17:08,16486,16486
7024,29/08/2020 , 17:32:08,5705,5705
7025,29/08/2020 , 17:47:08,3142,3142
7026,29/08/2020 , 18:02:08,3439,3439
7027,29/08/2020 , 18:17:08,3063,3063
7028,29/08/2020 , 18:32:08,3236,3236
7029,29/08/2020 , 18:47:08,4261,4261
7030,29/08/2020 , 19:02:08,5231,5231
7031,29/08/2020 , 19:17:08,3996,3996
7032,29/08/2020 , 19:32:08,2707,2707
7033,29/08/2020 , 19:47:08,1959,1959
7034,29/08/2020 , 20:02:08,2226,2226
7035,29/08/2020 , 20:17:08,1872,1872
7036,29/08/2020 , 20:32:08,1412,1412
7037,29/08/2020 , 20:47:08,848,848
7038,29/08/2020 , 21:02:08,469,469
7039,29/08/2020 , 21:17:08,227,227
7040,29/08/2020 , 21:32:08,134,134
7041,29/08/2020 , 21:47:08,28,28
7042,29/08/2020 , 22:02:08,5,5
7043,29/08/2020 , 22:17:08,0,0
7044,29/08/2020 , 22:32:08,0,0
7045,29/08/2020 , 22:47:08,0,0
7046,29/08/2020 , 23:02:08,0,0
7047,29/08/2020 , 23:17:08,0,0
7048,29/08/2020 , 23:32:08,0,0
7049,29/08/2020 , 23:47:08,0,0
7050,30/08/2020 , 00:02:08,0,0
7051,30/08/2020 , 00:17:08,0,0
7052,30/08/2020 , 00:32:08,0,0
7053,30/08/2020 , 00:47:08,0,0
7054,30/08/2020 , 01:02:08,0,0
7055,30/08/2020 , 01:17:08,0,0
7056,30/08/2020 , 01:32:08,0,0
7057,30/08/2020 , 01:47:08,0,0
7058,30/08/2020 , 02:02:08,0,0
7059,30/08/2020 , 02:17:08,0,0
7060,30/08/2020 , 02:32:08,0,0
7061,30/08/2020 , 02:47:08,0,0
7062,30/08/2020 , 03:02:08,0,0
7063,30/08/2020 , 03:17:08,0,0
7064,30/08/2020 , 03:32:08,0,0
7065,30/08/2020 , 03:47:08,0,0
7066,30/08/2020 , 04:02:08,0,0
7067,30/08/2020 , 04:17:08,0,0
7068,30/08/2020 , 04:32:08,0,0
7069,30/08/2020 , 04:47:08,0,0
7070,30/08/2020 , 05:02:08,0,0
7071,30/08/2020 , 05:17:08,0,0
7072,30/08/2020 , 05:32:08,0,0
7073,30/08/2020 , 05:47:08,4,4
7074,30/08/2020 , 06:02:08,24,24
7075,30/08/2020 , 06:17:08,97,97
7076,30/08/2020 , 06:32:08,258,258
7077,30/08/2020 , 06:47:08,541,541
7078,30/08/2020 , 07:02:08,883,883
7079,30/08/2020 , 07:17:08,1277,1277
7080,30/08/2020 , 07:32:08,1636,1636
7081,30/08/2020 , 07:47:08,2061,2061
7082,30/08/2020 , 08:02:08,3090,3090
7083,30/08/2020 , 08:17:08,6508,6508
7084,30/08/2020 , 08:32:08,7494,7494
7085,30/08/2020 , 08:47:08,10406,10406
7086,30/08/2020 , 09:02:08,11252,11252
7087,30/08/2020 , 09:17:08,17303,17303
7088,30/08/2020 , 09:32:08,15348,15348
7089,30/08/2020 , 09:47:08,12518,12518
7090,30/08/2020 , 10:02:08,9359,9359
7091,30/08/2020 , 10:17:08,8644,8644
7092,30/08/2020 , 10:32:08,9350,9350
7093,30/08/2020 , 10:47:08,14555,14555
7094,30/08/2020 , 11:02:08,23449,23449
7095,30/08/2020 , 11:17:08,26908,26908
7096,30/08/2020 , 11:32:08,28577,28577
7097,30/08/2020 , 11:47:08,24326,24326
7098,30/08/2020 , 12:02:08,29460,29460
7099,30/08/2020 , 12:17:08,30519,30519
7100,30/08/2020 , 12:32:08,31070,31070
7101,30/08/2020 , 12:47:08,31418,31418
7102,30/08/2020 , 13:02:08,31647,31647
7103,30/08/2020 , 13:17:08,31802,31802
7104,30/08/2020 , 13:32:08,31913,31913
7105,30/08/2020 , 13:47:08,31914,31914
7106,30/08/2020 , 14:02:08,31686,31686
7107,30/08/2020 , 14:17:08,31427,31427
7108,30/08/2020 , 14:32:08,31057,31057
7109,30/08/2020 , 14:47:08,30573,30573
7110,30/08/2020 , 15:02:08,29908,29908
7111,30/08/2020 , 15:17:08,28721,28721
7112,30/08/2020 , 15:32:08,28563,28563
7113,30/08/2020 , 15:47:08,27733,27733
7114,30/08/2020 , 16:02:08,27570,27570
7115,30/08/2020 , 16:17:08,29013,29013
7116,30/08/2020 , 16:32:08,27495,27495
7117,30/08/2020 , 16:47:08,24643,24643
7118,30/08/2020 , 17:02:08,24913,24913
7119,30/08/2020 , 17:17:08,20323,20323
7120,30/08/2020 , 17:32:08,5452,5452
7121,30/08/2020 , 17:47:08,5762,5762
7122,30/08/2020 , 18:02:08,5857,5857
7123,30/08/2020 , 18:17:08,5640,5640
7124,30/08/2020 , 18:32:08,4391,4391
7125,30/08/2020 , 18:47:08,6100,6100
7126,30/08/2020 , 19:02:08,3326,3326
7127,30/08/2020 , 19:17:08,2722,2722
7128,30/08/2020 , 19:32:08,3039,3039
7129,30/08/2020 , 19:47:08,2847,2847
7130,30/08/2020 , 20:02:08,2332,2332
7131,30/08/2020 , 20:17:08,1618,1618
7132,30/08/2020 , 20:32:08,938,938
7133,30/08/2020 , 20:47:08,518,518
7134,30/08/2020 , 21:02:08,213,213
7135,30/08/2020 , 21:17:08,66,66
7136,30/08/2020 , 21:32:08,35,35
7137,30/08/2020 , 21:47:08,7,7
7138,30/08/2020 , 22:02:08,0,0
7139,30/08/2020 , 22:17:08,0,0
7140,30/08/2020 , 22:32:08,0,0
7141,30/08/2020 , 22:47:08,0,0
7142,30/08/2020 , 23:02:08,0,0
7143,30/08/2020 , 23:17:08,0,0
7144,30/08/2020 , 23:32:08,0,0
7145,30/08/2020 , 23:47:08,0,0
7146,31/08/2020 , 00:02:08,0,0
7147,31/08/2020 , 00:17:08,0,0
7148,31/08/2020 , 00:32:08,0,0
7149,31/08/2020 , 00:47:08,0,0
7150,31/08/2020 , 01:02:08,0,0
7151,31/08/2020 , 01:17:08,0,0
7152,31/08/2020 , 01:32:08,0,0
7153,31/08/2020 , 01:47:08,0,0
7154,31/08/2020 , 02:02:08,0,0
7155,31/08/2020 , 02:17:08,0,0
7156,31/08/2020 , 02:32:08,0,0
7157,31/08/2020 , 02:47:08,0,0
7158,31/08/2020 , 03:02:08,0,0
7159,31/08/2020 , 03:17:08,0,0
7160,31/08/2020 , 03:32:08,0,0
7161,31/08/2020 , 03:47:08,0,0
7162,31/08/2020 , 04:02:08,0,0
7163,31/08/2020 , 04:17:08,0,0
7164,31/08/2020 , 04:32:08,0,0
7165,31/08/2020 , 04:47:08,0,0
7166,31/08/2020 , 05:02:08,0,0
7167,31/08/2020 , 05:17:08,0,0
7168,31/08/2020 , 05:32:08,0,0
7169,31/08/2020 , 05:47:08,0,0
7170,31/08/2020 , 06:02:08,6,6
7171,31/08/2020 , 06:17:08,27,27
7172,31/08/2020 , 06:32:08,72,72
7173,31/08/2020 , 06:47:08,147,147
7174,31/08/2020 , 07:02:08,326,326
7175,31/08/2020 , 07:17:08,619,619
7176,31/08/2020 , 07:32:08,809,809
7177,31/08/2020 , 07:47:08,1778,1778
7178,31/08/2020 , 08:02:08,2055,2055
7179,31/08/2020 , 08:17:08,2871,2871
7180,31/08/2020 , 08:32:08,3223,3223
7181,31/08/2020 , 08:47:08,3524,3524
7182,31/08/2020 , 09:02:08,4939,4939
7183,31/08/2020 , 09:17:08,9399,9399
7184,31/08/2020 , 09:32:08,7477,7477
7185,31/08/2020 , 09:47:08,7312,7312
7186,31/08/2020 , 10:02:08,10040,10040
7187,31/08/2020 , 10:17:08,10761,10761
7188,31/08/2020 , 10:32:08,21758,21758
7189,31/08/2020 , 10:47:08,21664,21664
7190,31/08/2020 , 11:02:08,22283,22283
7191,31/08/2020 , 11:17:08,19321,19321
7192,31/08/2020 , 11:32:08,12175,12175
7193,31/08/2020 , 11:47:08,10722,10722
7194,31/08/2020 , 12:02:08,9991,9991
7195,31/08/2020 , 12:17:08,9676,9676
7196,31/08/2020 , 12:32:08,10442,10442
7197,31/08/2020 , 12:47:08,8645,8645
7198,31/08/2020 , 13:02:08,12888,12888
7199,31/08/2020 , 13:17:08,15884,15884
7200,31/08/2020 , 13:32:08,16716,16716
7201,31/08/2020 , 13:47:08,17389,17389
7202,31/08/2020 , 14:02:08,13232,13232
7203,31/08/2020 , 14:17:08,11149,11149
7204,31/08/2020 , 14:32:08,13034,13034
7205,31/08/2020 , 14:47:08,10562,10562
7206,31/08/2020 , 15:02:08,11393,11393
7207,31/08/2020 , 15:17:08,20263,20263
7208,31/08/2020 , 15:32:08,13230,13230
7209,31/08/2020 , 15:47:08,13753,13753
7210,31/08/2020 , 16:02:08,12516,12516
7211,31/08/2020 , 16:17:08,11777,11777
7212,31/08/2020 , 16:32:08,10278,10278
7213,31/08/2020 , 16:47:08,9488,9488
7214,31/08/2020 , 17:02:08,8805,8805
7215,31/08/2020 , 17:17:08,8542,8542
7216,31/08/2020 , 17:32:08,8856,8856
7217,31/08/2020 , 17:47:08,9699,9699
7218,31/08/2020 , 18:02:08,8144,8144
7219,31/08/2020 , 18:17:08,7684,7684
7220,31/08/2020 , 18:32:08,7105,7105
7221,31/08/2020 , 18:47:08,4844,4844
7222,31/08/2020 , 19:02:08,2892,2892
7223,31/08/2020 , 19:17:08,2734,2734
7224,31/08/2020 , 19:32:08,2867,2867
7225,31/08/2020 , 19:47:08,1930,1930
7226,31/08/2020 , 20:02:08,1581,1581
7227,31/08/2020 , 20:17:08,1386,1386
7228,31/08/2020 , 20:32:08,1081,1081
7229,31/08/2020 , 20:47:08,787,787
7230,31/08/2020 , 21:02:08,276,276
7231,31/08/2020 , 21:17:08,120,120
7232,31/08/2020 , 21:32:08,31,31
7233,31/08/2020 , 21:47:08,6,6
7234,31/08/2020 , 22:02:08,1,1
7235,31/08/2020 , 22:17:08,0,0
7236,31/08/2020 , 22:32:08,0,0
7237,31/08/2020 , 22:47:08,0,0
7238,31/08/2020 , 23:02:08,0,0
7239,31/08/2020 , 23:17:08,0,0
7240,31/08/2020 , 23:32:08,0,0
7241,31/08/2020 , 23:47:08,0,0
7242,1/9/2020, 00:02:08,0,0
7243,1/9/2020, 00:17:08,0,0
7244,1/9/2020, 00:32:08,0,0
7245,1/9/2020, 00:47:08,0,0
7246,1/9/2020, 01:02:08,0,0
7247,1/9/2020, 01:17:08,0,0
7248,1/9/2020, 01:32:08,0,0
7249,1/9/2020, 01:47:08,0,0
7250,1/9/2020, 02:02:08,0,0
7251,1/9/2020, 02:17:08,0,0
7252,1/9/2020, 02:32:08,0,0
7253,1/9/2020, 02:47:08,0,0
7254,1/9/2020, 03:02:08,0,0
7255,1/9/2020, 03:17:08,0,0
7256,1/9/2020, 03:32:08,0,0
7257,1/9/2020, 03:47:08,0,0
7258,1/9/2020, 04:02:08,0,0
7259,1/9/2020, 04:17:08,0,0
7260,1/9/2020, 04:32:08,0,0
7261,1/9/2020, 04:47:08,0,0
7262,1/9/2020, 05:02:08,0,0
7263,1/9/2020, 05:17:08,0,0
7264,1/9/2020, 05:32:08,0,0
7265,1/9/2020, 05:47:08,0,0
7266,1/9/2020, 06:02:08,2,2
7267,1/9/2020, 06:17:08,21,21
7268,1/9/2020, 06:32:08,77,77
7269,1/9/2020, 06:47:08,214,214
7270,1/9/2020, 07:02:08,380,380
7271,1/9/2020, 07:17:08,554,554
7272,1/9/2020, 07:32:08,677,677
7273,1/9/2020, 07:47:08,1120,1120
7274,1/9/2020, 08:02:08,2082,2082
7275,1/9/2020, 08:17:08,2979,2979
7276,1/9/2020, 08:32:08,3929,3929
7277,1/9/2020, 08:47:08,4790,4790
7278,1/9/2020, 09:02:08,5859,5859
7279,1/9/2020, 09:17:08,7951,7951
7280,1/9/2020, 09:32:08,7466,7466
7281,1/9/2020, 09:47:08,8593,8593
7282,1/9/2020, 10:02:08,9734,9734
7283,1/9/2020, 10:17:08,8342,8342
7284,1/9/2020, 10:32:08,7260,7260
7285,1/9/2020, 10:47:08,11297,11297
7286,1/9/2020, 11:02:08,18484,18484
7287,1/9/2020, 11:17:08,20762,20762
7288,1/9/2020, 11:32:08,13018,13018
7289,1/9/2020, 11:47:08,12756,12756
7290,1/9/2020, 12:02:08,15686,15686
7291,1/9/2020, 12:17:08,15955,15955
7292,1/9/2020, 12:32:08,15642,15642
7293,1/9/2020, 12:47:08,13197,13197
7294,1/9/2020, 13:02:08,12411,12411
7295,1/9/2020, 13:17:08,14861,14861
7296,1/9/2020, 13:32:08,14301,14301
7297,1/9/2020, 13:47:08,14318,14318
7298,1/9/2020, 14:02:08,15211,15211
7299,1/9/2020, 14:17:08,16036,16036
7300,1/9/2020, 14:32:08,16321,16321
7301,1/9/2020, 14:47:08,19973,19973
7302,1/9/2020, 15:02:08,17343,17343
7303,1/9/2020, 15:17:08,16428,16428
7304,1/9/2020, 15:32:08,14970,14970
7305,1/9/2020, 15:47:08,21279,21279
7306,1/9/2020, 16:02:08,10345,10345
7307,1/9/2020, 16:17:08,6702,6702
7308,1/9/2020, 16:32:08,8632,8632
7309,1/9/2020, 16:47:08,7264,7264
7310,1/9/2020, 17:02:08,7965,7965
7311,1/9/2020, 17:17:08,6026,6026
7312,1/9/2020, 17:32:08,5837,5837
7313,1/9/2020, 17:47:08,2809,2809
7314,1/9/2020, 18:02:08,6221,6221
7315,1/9/2020, 18:17:08,4153,4153
7316,1/9/2020, 18:32:08,1287,1287
7317,1/9/2020, 18:47:08,338,338
7318,1/9/2020, 19:02:08,806,806
7319,1/9/2020, 19:17:08,4087,4087
7320,1/9/2020, 19:32:08,3894,3894
7321,1/9/2020, 19:47:08,2286,2286
7322,1/9/2020, 20:02:08,1183,1183
7323,1/9/2020, 20:17:08,822,822
7324,1/9/2020, 20:32:08,599,599
7325,1/9/2020, 20:47:08,326,326
7326,1/9/2020, 21:02:08,146,146
7327,1/9/2020, 21:17:08,46,46
7328,1/9/2020, 21:32:08,13,13
7329,1/9/2020, 21:47:08,3,3
7330,1/9/2020, 22:02:08,1,1
7331,1/9/2020, 22:17:08,0,0
7332,1/9/2020, 22:32:08,0,0
7333,1/9/2020, 22:47:08,0,0
7334,1/9/2020, 23:02:08,0,0
7335,1/9/2020, 23:17:08,0,0
7336,1/9/2020, 23:32:08,0,0
7337,1/9/2020, 23:47:08,0,0
7338,2/9/2020, 00:02:08,0,0
7339,2/9/2020, 00:17:08,0,0
7340,2/9/2020, 00:32:08,0,0
7341,2/9/2020, 00:47:08,0,0
7342,2/9/2020, 01:02:08,0,0
7343,2/9/2020, 01:17:08,0,0
7344,2/9/2020, 01:32:08,0,0
7345,2/9/2020, 01:47:08,0,0
7346,2/9/2020, 02:02:08,0,0
7347,2/9/2020, 02:17:08,0,0
7348,2/9/2020, 02:32:08,0,0
7349,2/9/2020, 02:47:08,0,0
7350,2/9/2020, 03:02:08,0,0
7351,2/9/2020, 03:17:08,0,0
7352,2/9/2020, 03:32:08,0,0
7353,2/9/2020, 03:47:08,0,0
7354,2/9/2020, 04:02:08,0,0
7355,2/9/2020, 04:17:08,0,0
7356,2/9/2020, 04:32:08,0,0
7357,2/9/2020, 04:47:08,0,0
7358,2/9/2020, 05:02:08,0,0
7359,2/9/2020, 05:17:08,0,0
7360,2/9/2020, 05:32:08,0,0
7361,2/9/2020, 05:47:08,0,0
7362,2/9/2020, 06:02:08,0,0
7363,2/9/2020, 06:17:08,9,9
7364,2/9/2020, 06:32:08,50,50
7365,2/9/2020, 06:47:08,146,146
7366,2/9/2020, 07:02:08,179,179
7367,2/9/2020, 07:17:08,457,457
7368,2/9/2020, 07:32:08,727,727
7369,2/9/2020, 07:47:08,1029,1029
7370,2/9/2020, 08:02:08,1602,1602
7371,2/9/2020, 08:17:08,1718,1718
7372,2/9/2020, 08:32:08,2422,2422
