Site Name ,VAUL,,,
Site Number ,5,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11616,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
6663,14/08/2020 , 01:00:00,0,0
6664,14/08/2020 , 01:15:00,0,0
6665,14/08/2020 , 01:30:00,0,0
6666,14/08/2020 , 01:45:00,0,0
6667,14/08/2020 , 02:00:00,0,0
6668,14/08/2020 , 02:15:00,0,0
6669,14/08/2020 , 02:30:00,0,0
6670,14/08/2020 , 02:45:00,0,0
6671,14/08/2020 , 03:00:00,0,0
6672,14/08/2020 , 03:15:00,0,0
6673,14/08/2020 , 03:30:00,0,0
6674,14/08/2020 , 03:45:00,0,0
6675,14/08/2020 , 04:00:00,0,0
6676,14/08/2020 , 04:15:00,0,0
6677,14/08/2020 , 04:30:00,0,0
6678,14/08/2020 , 04:45:00,0,0
6679,14/08/2020 , 05:00:00,6,6
6680,14/08/2020 , 05:15:00,20,20
6681,14/08/2020 , 05:30:00,51,51
6682,14/08/2020 , 05:45:00,112,112
6683,14/08/2020 , 06:00:00,222,222
6684,14/08/2020 , 06:15:00,356,356
6685,14/08/2020 , 06:30:00,532,532
6686,14/08/2020 , 06:45:00,818,818
6687,14/08/2020 , 07:00:00,858,858
6688,14/08/2020 , 07:15:00,979,979
6689,14/08/2020 , 07:30:00,1106,1106
6690,14/08/2020 , 07:45:00,1311,1311
6691,14/08/2020 , 08:00:00,1520,1520
6692,14/08/2020 , 08:15:00,1641,1641
6693,14/08/2020 , 08:30:00,1769,1769
6694,14/08/2020 , 08:45:00,1862,1862
6695,14/08/2020 , 09:00:00,1963,1963
6696,14/08/2020 , 09:15:00,1851,1851
6697,14/08/2020 , 09:30:00,1979,1979
6698,14/08/2020 , 09:45:00,2101,2101
6699,14/08/2020 , 10:00:00,2128,2128
6700,14/08/2020 , 10:15:00,2199,2199
6701,14/08/2020 , 10:30:00,2345,2345
6702,14/08/2020 , 10:45:00,2573,2573
6703,14/08/2020 , 11:00:00,4018,4018
6704,14/08/2020 , 11:15:00,11241,11241
6705,14/08/2020 , 11:30:00,9366,9366
6706,14/08/2020 , 11:45:00,28181,28181
6707,14/08/2020 , 12:00:00,22533,22533
6708,14/08/2020 , 12:15:00,12245,12245
6709,14/08/2020 , 12:30:00,32236,32236
6710,14/08/2020 , 12:45:00,33593,33593
6711,14/08/2020 , 13:00:00,14018,14018
6712,14/08/2020 , 13:15:00,10778,10778
6713,14/08/2020 , 13:30:00,6957,6957
6714,14/08/2020 , 13:45:00,7667,7667
6715,14/08/2020 , 14:00:00,8183,8183
6716,14/08/2020 , 14:15:00,7745,7745
6717,14/08/2020 , 14:30:00,10606,10606
6718,14/08/2020 , 14:45:00,21118,21118
6719,14/08/2020 , 15:00:00,32956,32956
6720,14/08/2020 , 15:15:00,28504,28504
6721,14/08/2020 , 15:30:00,18565,18565
6722,14/08/2020 , 15:45:00,12460,12460
6723,14/08/2020 , 16:00:00,18155,18155
6724,14/08/2020 , 16:15:00,9495,9495
6725,14/08/2020 , 16:30:00,6803,6803
6726,14/08/2020 , 16:45:00,8844,8844
6727,14/08/2020 , 17:00:00,4943,4943
6728,14/08/2020 , 17:15:00,7641,7641
6729,14/08/2020 , 17:30:00,6118,6118
6730,14/08/2020 , 17:45:00,3179,3179
6731,14/08/2020 , 18:00:00,1877,1877
6732,14/08/2020 , 18:15:00,2116,2116
6733,14/08/2020 , 18:30:00,3358,3358
6734,14/08/2020 , 18:45:00,3041,3041
6735,14/08/2020 , 19:00:00,3543,3543
6736,14/08/2020 , 19:15:00,3754,3754
6737,14/08/2020 , 19:30:00,3251,3251
6738,14/08/2020 , 19:45:00,2643,2643
6739,14/08/2020 , 20:00:00,2324,2324
6740,14/08/2020 , 20:15:00,1780,1780
6741,14/08/2020 , 20:30:00,1511,1511
6742,14/08/2020 , 20:45:00,1271,1271
6743,14/08/2020 , 21:00:00,1333,1333
6744,14/08/2020 , 21:15:00,1107,1107
6745,14/08/2020 , 21:30:00,817,817
6746,14/08/2020 , 21:45:00,605,605
6747,14/08/2020 , 22:00:00,429,429
6748,14/08/2020 , 22:15:00,228,228
6749,14/08/2020 , 22:30:00,75,75
6750,14/08/2020 , 22:45:00,23,23
6751,14/08/2020 , 23:00:00,7,7
6752,14/08/2020 , 23:15:00,1,1
6753,14/08/2020 , 23:30:00,0,0
6754,14/08/2020 , 23:45:00,0,0
6755,14/08/2020 , 24:00:00,0,0
6756,15/08/2020 , 00:15:00,0,0
6757,15/08/2020 , 00:30:00,0,0
6758,15/08/2020 , 00:45:00,0,0
6759,15/08/2020 , 01:00:00,0,0
6760,15/08/2020 , 01:15:00,0,0
6761,15/08/2020 , 01:30:00,0,0
6762,15/08/2020 , 01:45:00,0,0
6763,15/08/2020 , 02:00:00,0,0
6764,15/08/2020 , 02:15:00,0,0
6765,15/08/2020 , 02:30:00,0,0
6766,15/08/2020 , 02:45:00,0,0
6767,15/08/2020 , 03:00:00,0,0
6768,15/08/2020 , 03:15:00,0,0
6769,15/08/2020 , 03:30:00,0,0
6770,15/08/2020 , 03:45:00,0,0
6771,15/08/2020 , 04:00:00,0,0
6772,15/08/2020 , 04:15:00,0,0
6773,15/08/2020 , 04:30:00,0,0
6774,15/08/2020 , 04:45:00,0,0
6775,15/08/2020 , 05:00:00,1,1
6776,15/08/2020 , 05:15:00,8,8
6777,15/08/2020 , 05:30:00,18,18
6778,15/08/2020 , 05:45:00,48,48
6779,15/08/2020 , 06:00:00,90,90
6780,15/08/2020 , 06:15:00,187,187
6781,15/08/2020 , 06:30:00,389,389
6782,15/08/2020 , 06:45:00,593,593
6783,15/08/2020 , 07:00:00,661,661
6784,15/08/2020 , 07:15:00,709,709
6785,15/08/2020 , 07:30:00,1019,1019
6786,15/08/2020 , 07:45:00,1843,1843
6787,15/08/2020 , 08:00:00,2194,2194
6788,15/08/2020 , 08:15:00,2914,2914
6789,15/08/2020 , 08:30:00,3178,3178
6790,15/08/2020 , 08:45:00,4324,4324
6791,15/08/2020 , 09:00:00,3603,3603
6792,15/08/2020 , 09:15:00,4431,4431
6793,15/08/2020 , 09:30:00,5423,5423
6794,15/08/2020 , 09:45:00,5434,5434
6795,15/08/2020 , 10:00:00,5473,5473
6796,15/08/2020 , 10:15:00,4994,4994
6797,15/08/2020 , 10:30:00,4397,4397
6798,15/08/2020 , 10:45:00,5357,5357
6799,15/08/2020 , 11:00:00,7261,7261
6800,15/08/2020 , 11:15:00,9867,9867
6801,15/08/2020 , 11:30:00,11315,11315
6802,15/08/2020 , 11:45:00,11716,11716
6803,15/08/2020 , 12:00:00,9027,9027
6804,15/08/2020 , 12:15:00,10916,10916
6805,15/08/2020 , 12:30:00,23393,23393
6806,15/08/2020 , 12:45:00,21412,21412
6807,15/08/2020 , 13:00:00,9313,9313
6808,15/08/2020 , 13:15:00,8272,8272
6809,15/08/2020 , 13:30:00,6439,6439
6810,15/08/2020 , 13:45:00,6568,6568
6811,15/08/2020 , 14:00:00,6551,6551
6812,15/08/2020 , 14:15:00,25397,25397
6813,15/08/2020 , 14:30:00,7897,7897
6814,15/08/2020 , 14:45:00,21844,21844
6815,15/08/2020 , 15:00:00,33479,33479
6816,15/08/2020 , 15:15:00,28441,28441
6817,15/08/2020 , 15:30:00,1618,1618
6818,15/08/2020 , 15:45:00,3466,3466
6819,15/08/2020 , 16:00:00,11170,11170
6820,15/08/2020 , 16:15:00,4500,4500
6821,15/08/2020 , 16:30:00,5258,5258
6822,15/08/2020 , 16:45:00,6876,6876
6823,15/08/2020 , 17:00:00,3460,3460
6824,15/08/2020 , 17:15:00,4240,4240
6825,15/08/2020 , 17:30:00,2966,2966
6826,15/08/2020 , 17:45:00,3726,3726
6827,15/08/2020 , 18:00:00,3027,3027
6828,15/08/2020 , 18:15:00,2703,2703
6829,15/08/2020 , 18:30:00,2395,2395
6830,15/08/2020 , 18:45:00,2537,2537
6831,15/08/2020 , 19:00:00,2633,2633
6832,15/08/2020 , 19:15:00,2208,2208
6833,15/08/2020 , 19:30:00,2064,2064
6834,15/08/2020 , 19:45:00,1934,1934
6835,15/08/2020 , 20:00:00,1784,1784
6836,15/08/2020 , 20:15:00,1615,1615
6837,15/08/2020 , 20:30:00,1338,1338
6838,15/08/2020 , 20:45:00,1147,1147
6839,15/08/2020 , 21:00:00,949,949
6840,15/08/2020 , 21:15:00,762,762
6841,15/08/2020 , 21:30:00,574,574
6842,15/08/2020 , 21:45:00,389,389
6843,15/08/2020 , 22:00:00,234,234
6844,15/08/2020 , 22:15:00,120,120
6845,15/08/2020 , 22:30:00,47,47
6846,15/08/2020 , 22:45:00,14,14
6847,15/08/2020 , 23:00:00,3,3
6848,15/08/2020 , 23:15:00,0,0
6849,15/08/2020 , 23:30:00,0,0
6850,15/08/2020 , 23:45:00,0,0
6851,15/08/2020 , 24:00:00,0,0
6852,16/08/2020 , 00:15:00,0,0
6853,16/08/2020 , 00:30:00,0,0
6854,16/08/2020 , 00:45:00,0,0
6855,16/08/2020 , 01:00:00,0,0
6856,16/08/2020 , 01:15:00,0,0
6857,16/08/2020 , 01:30:00,0,0
6858,16/08/2020 , 01:45:00,0,0
6859,16/08/2020 , 02:00:00,0,0
6860,16/08/2020 , 02:15:00,0,0
6861,16/08/2020 , 02:30:00,0,0
6862,16/08/2020 , 02:45:00,0,0
6863,16/08/2020 , 03:00:00,0,0
6864,16/08/2020 , 03:15:00,0,0
6865,16/08/2020 , 03:30:00,0,0
6866,16/08/2020 , 03:45:00,0,0
6867,16/08/2020 , 04:00:00,0,0
6868,16/08/2020 , 04:15:00,0,0
6869,16/08/2020 , 04:30:00,0,0
6870,16/08/2020 , 04:45:00,0,0
6871,16/08/2020 , 05:00:00,2,2
6872,16/08/2020 , 05:15:00,13,13
6873,16/08/2020 , 05:30:00,38,38
6874,16/08/2020 , 05:45:00,88,88
6875,16/08/2020 , 06:00:00,171,171
6876,16/08/2020 , 06:15:00,282,282
6877,16/08/2020 , 06:30:00,417,417
6878,16/08/2020 , 06:45:00,589,589
6879,16/08/2020 , 07:00:00,779,779
6880,16/08/2020 , 07:15:00,947,947
6881,16/08/2020 , 07:30:00,1125,1125
6882,16/08/2020 , 07:45:00,1286,1286
6883,16/08/2020 , 08:00:00,1420,1420
6884,16/08/2020 , 08:15:00,1541,1541
6885,16/08/2020 , 08:30:00,1674,1674
6886,16/08/2020 , 08:45:00,1952,1952
6887,16/08/2020 , 09:00:00,2049,2049
6888,16/08/2020 , 09:15:00,1930,1930
6889,16/08/2020 , 09:30:00,2038,2038
6890,16/08/2020 , 09:45:00,2204,2204
6891,16/08/2020 , 10:00:00,2340,2340
6892,16/08/2020 , 10:15:00,2411,2411
6893,16/08/2020 , 10:30:00,2549,2549
6894,16/08/2020 , 10:45:00,2788,2788
6895,16/08/2020 , 11:00:00,3909,3909
6896,16/08/2020 , 11:15:00,6860,6860
6897,16/08/2020 , 11:30:00,8002,8002
6898,16/08/2020 , 11:45:00,23120,23120
6899,16/08/2020 , 12:00:00,16944,16944
6900,16/08/2020 , 12:15:00,7277,7277
6901,16/08/2020 , 12:30:00,29782,29782
6902,16/08/2020 , 12:45:00,30946,30946
6903,16/08/2020 , 13:00:00,18180,18180
6904,16/08/2020 , 13:15:00,6589,6589
6905,16/08/2020 , 13:30:00,6950,6950
6906,16/08/2020 , 13:45:00,7426,7426
6907,16/08/2020 , 14:00:00,6630,6630
6908,16/08/2020 , 14:15:00,24934,24934
6909,16/08/2020 , 14:30:00,33628,33628
6910,16/08/2020 , 14:45:00,33697,33697
6911,16/08/2020 , 15:00:00,25359,25359
6912,16/08/2020 , 15:15:00,31499,31499
6913,16/08/2020 , 15:30:00,17659,17659
6914,16/08/2020 , 15:45:00,13001,13001
6915,16/08/2020 , 16:00:00,10880,10880
6916,16/08/2020 , 16:15:00,5786,5786
6917,16/08/2020 , 16:30:00,7268,7268
6918,16/08/2020 , 16:45:00,7510,7510
6919,16/08/2020 , 17:00:00,4555,4555
6920,16/08/2020 , 17:15:00,7648,7648
6921,16/08/2020 , 17:30:00,4027,4027
6922,16/08/2020 , 17:45:00,3783,3783
6923,16/08/2020 , 18:00:00,4978,4978
6924,16/08/2020 , 18:15:00,3732,3732
6925,16/08/2020 , 18:30:00,3382,3382
6926,16/08/2020 , 18:45:00,3483,3483
6927,16/08/2020 , 19:00:00,3195,3195
6928,16/08/2020 , 19:15:00,2700,2700
6929,16/08/2020 , 19:30:00,2430,2430
6930,16/08/2020 , 19:45:00,2176,2176
6931,16/08/2020 , 20:00:00,2075,2075
6932,16/08/2020 , 20:15:00,1832,1832
6933,16/08/2020 , 20:30:00,1473,1473
6934,16/08/2020 , 20:45:00,1242,1242
6935,16/08/2020 , 21:00:00,930,930
6936,16/08/2020 , 21:15:00,702,702
6937,16/08/2020 , 21:30:00,488,488
6938,16/08/2020 , 21:45:00,326,326
6939,16/08/2020 , 22:00:00,191,191
6940,16/08/2020 , 22:15:00,97,97
6941,16/08/2020 , 22:30:00,39,39
6942,16/08/2020 , 22:45:00,10,10
6943,16/08/2020 , 23:00:00,1,1
6944,16/08/2020 , 23:15:00,0,0
6945,16/08/2020 , 23:30:00,0,0
6946,16/08/2020 , 23:45:00,0,0
6947,16/08/2020 , 24:00:00,0,0
6948,17/08/2020 , 00:15:00,0,0
6949,17/08/2020 , 00:30:00,0,0
6950,17/08/2020 , 00:45:00,0,0
6951,17/08/2020 , 01:00:00,0,0
6952,17/08/2020 , 01:15:00,0,0
6953,17/08/2020 , 01:30:00,0,0
6954,17/08/2020 , 01:45:00,0,0
6955,17/08/2020 , 02:00:00,0,0
6956,17/08/2020 , 02:15:00,0,0
6957,17/08/2020 , 02:30:00,0,0
6958,17/08/2020 , 02:45:00,0,0
6959,17/08/2020 , 03:00:00,0,0
6960,17/08/2020 , 03:15:00,0,0
6961,17/08/2020 , 03:30:00,0,0
6962,17/08/2020 , 03:45:00,0,0
6963,17/08/2020 , 04:00:00,0,0
6964,17/08/2020 , 04:15:00,0,0
6965,17/08/2020 , 04:30:00,0,0
6966,17/08/2020 , 04:45:00,0,0
6967,17/08/2020 , 05:00:00,1,1
6968,17/08/2020 , 05:15:00,10,10
6969,17/08/2020 , 05:30:00,34,34
6970,17/08/2020 , 05:45:00,70,70
6971,17/08/2020 , 06:00:00,146,146
6972,17/08/2020 , 06:15:00,246,246
6973,17/08/2020 , 06:30:00,396,396
6974,17/08/2020 , 06:45:00,592,592
6975,17/08/2020 , 07:00:00,842,842
6976,17/08/2020 , 07:15:00,942,942
6977,17/08/2020 , 07:30:00,1065,1065
6978,17/08/2020 , 07:45:00,1224,1224
6979,17/08/2020 , 08:00:00,1315,1315
6980,17/08/2020 , 08:15:00,1467,1467
6981,17/08/2020 , 08:30:00,1608,1608
6982,17/08/2020 , 08:45:00,1909,1909
6983,17/08/2020 , 09:00:00,2039,2039
6984,17/08/2020 , 09:15:00,1904,1904
6985,17/08/2020 , 09:30:00,1977,1977
6986,17/08/2020 , 09:45:00,2069,2069
6987,17/08/2020 , 10:00:00,2171,2171
6988,17/08/2020 , 10:15:00,2289,2289
6989,17/08/2020 , 10:30:00,2406,2406
6990,17/08/2020 , 10:45:00,2615,2615
6991,17/08/2020 , 11:00:00,3690,3690
6992,17/08/2020 , 11:15:00,10094,10094
6993,17/08/2020 , 11:30:00,10025,10025
6994,17/08/2020 , 11:45:00,22731,22731
6995,17/08/2020 , 12:00:00,17753,17753
6996,17/08/2020 , 12:15:00,4947,4947
6997,17/08/2020 , 12:30:00,34025,34025
6998,17/08/2020 , 12:45:00,35850,35850
6999,17/08/2020 , 13:00:00,19957,19957
7000,17/08/2020 , 13:15:00,5417,5417
7001,17/08/2020 , 13:30:00,7763,7763
7002,17/08/2020 , 13:45:00,6697,6697
7003,17/08/2020 , 14:00:00,5549,5549
7004,17/08/2020 , 14:15:00,24827,24827
7005,17/08/2020 , 14:30:00,37650,37650
7006,17/08/2020 , 14:45:00,37197,37197
7007,17/08/2020 , 15:00:00,36764,36764
7008,17/08/2020 , 15:15:00,36327,36327
7009,17/08/2020 , 15:30:00,20531,20531
7010,17/08/2020 , 15:45:00,11509,11509
7011,17/08/2020 , 16:00:00,8305,8305
7012,17/08/2020 , 16:15:00,3905,3905
7013,17/08/2020 , 16:30:00,6981,6981
7014,17/08/2020 , 16:45:00,7508,7508
7015,17/08/2020 , 17:00:00,2717,2717
7016,17/08/2020 , 17:15:00,7834,7834
7017,17/08/2020 , 17:30:00,2877,2877
7018,17/08/2020 , 17:45:00,2353,2353
7019,17/08/2020 , 18:00:00,4607,4607
7020,17/08/2020 , 18:15:00,2361,2361
7021,17/08/2020 , 18:30:00,1946,1946
7022,17/08/2020 , 18:45:00,2355,2355
7023,17/08/2020 , 19:00:00,2061,2061
7024,17/08/2020 , 19:15:00,1657,1657
7025,17/08/2020 , 19:30:00,1562,1562
7026,17/08/2020 , 19:45:00,1451,1451
7027,17/08/2020 , 20:00:00,1333,1333
7028,17/08/2020 , 20:15:00,1088,1088
7029,17/08/2020 , 20:30:00,829,829
7030,17/08/2020 , 20:45:00,745,745
7031,17/08/2020 , 21:00:00,658,658
7032,17/08/2020 , 21:15:00,540,540
7033,17/08/2020 , 21:30:00,427,427
7034,17/08/2020 , 21:45:00,304,304
7035,17/08/2020 , 22:00:00,183,183
7036,17/08/2020 , 22:15:00,85,85
7037,17/08/2020 , 22:30:00,28,28
7038,17/08/2020 , 22:45:00,7,7
7039,17/08/2020 , 23:00:00,1,1
7040,17/08/2020 , 23:15:00,0,0
7041,17/08/2020 , 23:30:00,0,0
7042,17/08/2020 , 23:45:00,0,0
7043,17/08/2020 , 24:00:00,0,0
7044,18/08/2020 , 00:15:00,0,0
7045,18/08/2020 , 00:30:00,0,0
7046,18/08/2020 , 00:45:00,0,0
7047,18/08/2020 , 01:00:00,0,0
7048,18/08/2020 , 01:15:00,0,0
7049,18/08/2020 , 01:30:00,0,0
7050,18/08/2020 , 01:45:00,0,0
7051,18/08/2020 , 02:00:00,0,0
7052,18/08/2020 , 02:15:00,0,0
7053,18/08/2020 , 02:30:00,0,0
7054,18/08/2020 , 02:45:00,0,0
7055,18/08/2020 , 03:00:00,0,0
7056,18/08/2020 , 03:15:00,0,0
7057,18/08/2020 , 03:30:00,0,0
7058,18/08/2020 , 03:45:00,0,0
7059,18/08/2020 , 04:00:00,0,0
7060,18/08/2020 , 04:15:00,0,0
7061,18/08/2020 , 04:30:00,0,0
7062,18/08/2020 , 04:45:00,0,0
7063,18/08/2020 , 05:00:00,0,0
7064,18/08/2020 , 05:15:00,6,6
7065,18/08/2020 , 05:30:00,21,21
7066,18/08/2020 , 05:45:00,64,64
7067,18/08/2020 , 06:00:00,143,143
7068,18/08/2020 , 06:15:00,247,247
7069,18/08/2020 , 06:30:00,365,365
7070,18/08/2020 , 06:45:00,535,535
7071,18/08/2020 , 07:00:00,675,675
7072,18/08/2020 , 07:15:00,819,819
7073,18/08/2020 , 07:30:00,966,966
7074,18/08/2020 , 07:45:00,1104,1104
7075,18/08/2020 , 08:00:00,1200,1200
7076,18/08/2020 , 08:15:00,1250,1250
7077,18/08/2020 , 08:30:00,1310,1310
7078,18/08/2020 , 08:45:00,1440,1440
7079,18/08/2020 , 09:00:00,1373,1373
7080,18/08/2020 , 09:15:00,1351,1351
7081,18/08/2020 , 09:30:00,1379,1379
7082,18/08/2020 , 09:45:00,1429,1429
7083,18/08/2020 , 10:00:00,1490,1490
7084,18/08/2020 , 10:15:00,1596,1596
7085,18/08/2020 , 10:30:00,1705,1705
7086,18/08/2020 , 10:45:00,1929,1929
7087,18/08/2020 , 11:00:00,2757,2757
7088,18/08/2020 , 11:15:00,8269,8269
7089,18/08/2020 , 11:30:00,10699,10699
7090,18/08/2020 , 11:45:00,21278,21278
7091,18/08/2020 , 12:00:00,11524,11524
7092,18/08/2020 , 12:15:00,7793,7793
7093,18/08/2020 , 12:30:00,34635,34635
7094,18/08/2020 , 12:45:00,35593,35593
7095,18/08/2020 , 13:00:00,17997,17997
7096,18/08/2020 , 13:15:00,6852,6852
7097,18/08/2020 , 13:30:00,11555,11555
7098,18/08/2020 , 13:45:00,10320,10320
7099,18/08/2020 , 14:00:00,7172,7172
7100,18/08/2020 , 14:15:00,20159,20159
7101,18/08/2020 , 14:30:00,32456,32456
7102,18/08/2020 , 14:45:00,30849,30849
7103,18/08/2020 , 15:00:00,40002,40002
7104,18/08/2020 , 15:15:00,28122,28122
7105,18/08/2020 , 15:30:00,18445,18445
7106,18/08/2020 , 15:45:00,11167,11167
7107,18/08/2020 , 16:00:00,12360,12360
7108,18/08/2020 , 16:15:00,8317,8317
7109,18/08/2020 , 16:30:00,3367,3367
7110,18/08/2020 , 16:45:00,6993,6993
7111,18/08/2020 , 17:00:00,6533,6533
7112,18/08/2020 , 17:15:00,8492,8492
7113,18/08/2020 , 17:30:00,5152,5152
7114,18/08/2020 , 17:45:00,5021,5021
7115,18/08/2020 , 18:00:00,5165,5165
7116,18/08/2020 , 18:15:00,3900,3900
7117,18/08/2020 , 18:30:00,2061,2061
7118,18/08/2020 , 18:45:00,2133,2133
7119,18/08/2020 , 19:00:00,3414,3414
7120,18/08/2020 , 19:15:00,3170,3170
7121,18/08/2020 , 19:30:00,2664,2664
7122,18/08/2020 , 19:45:00,2714,2714
7123,18/08/2020 , 20:00:00,2104,2104
7124,18/08/2020 , 20:15:00,1244,1244
7125,18/08/2020 , 20:30:00,1125,1125
7126,18/08/2020 , 20:45:00,1257,1257
7127,18/08/2020 , 21:00:00,1375,1375
7128,18/08/2020 , 21:15:00,865,865
7129,18/08/2020 , 21:30:00,509,509
7130,18/08/2020 , 21:45:00,259,259
7131,18/08/2020 , 22:00:00,139,139
7132,18/08/2020 , 22:15:00,59,59
7133,18/08/2020 , 22:30:00,18,18
7134,18/08/2020 , 22:45:00,3,3
7135,18/08/2020 , 23:00:00,0,0
7136,18/08/2020 , 23:15:00,0,0
7137,18/08/2020 , 23:30:00,0,0
7138,18/08/2020 , 23:45:00,0,0
7139,18/08/2020 , 24:00:00,0,0
7140,19/08/2020 , 00:15:00,0,0
7141,19/08/2020 , 00:30:00,0,0
7142,19/08/2020 , 00:45:00,0,0
7143,19/08/2020 , 01:00:00,0,0
7144,19/08/2020 , 01:15:00,0,0
7145,19/08/2020 , 01:30:00,0,0
7146,19/08/2020 , 01:45:00,0,0
7147,19/08/2020 , 02:00:00,0,0
7148,19/08/2020 , 02:15:00,0,0
7149,19/08/2020 , 02:30:00,0,0
7150,19/08/2020 , 02:45:00,0,0
7151,19/08/2020 , 03:00:00,0,0
7152,19/08/2020 , 03:15:00,0,0
7153,19/08/2020 , 03:30:00,0,0
7154,19/08/2020 , 03:45:00,0,0
7155,19/08/2020 , 04:00:00,0,0
7156,19/08/2020 , 04:15:00,0,0
7157,19/08/2020 , 04:30:00,0,0
7158,19/08/2020 , 04:45:00,0,0
7159,19/08/2020 , 05:00:00,0,0
7160,19/08/2020 , 05:15:00,3,3
7161,19/08/2020 , 05:30:00,14,14
7162,19/08/2020 , 05:45:00,47,47
7163,19/08/2020 , 06:00:00,126,126
7164,19/08/2020 , 06:15:00,259,259
7165,19/08/2020 , 06:30:00,441,441
7166,19/08/2020 , 06:45:00,640,640
7167,19/08/2020 , 07:00:00,712,712
7168,19/08/2020 , 07:15:00,922,922
7169,19/08/2020 , 07:30:00,1020,1020
7170,19/08/2020 , 07:45:00,1417,1417
7171,19/08/2020 , 08:00:00,2372,2372
7172,19/08/2020 , 08:15:00,2488,2488
7173,19/08/2020 , 08:30:00,1982,1982
7174,19/08/2020 , 08:45:00,2499,2499
7175,19/08/2020 , 09:00:00,3239,3239
7176,19/08/2020 , 09:15:00,2971,2971
7177,19/08/2020 , 09:30:00,2074,2074
7178,19/08/2020 , 09:45:00,1912,1912
7179,19/08/2020 , 10:00:00,2054,2054
7180,19/08/2020 , 10:15:00,2591,2591
7181,19/08/2020 , 10:30:00,4119,4119
7182,19/08/2020 , 10:45:00,6991,6991
7183,19/08/2020 , 11:00:00,7732,7732
7184,19/08/2020 , 11:15:00,6740,6740
7185,19/08/2020 , 11:30:00,13581,13581
7186,19/08/2020 , 11:45:00,20079,20079
7187,19/08/2020 , 12:00:00,8079,8079
7188,19/08/2020 , 12:15:00,8241,8241
7189,19/08/2020 , 12:30:00,34661,34661
7190,19/08/2020 , 12:45:00,37424,37424
7191,19/08/2020 , 13:00:00,17783,17783
7192,19/08/2020 , 13:15:00,8738,8738
7193,19/08/2020 , 13:30:00,13110,13110
7194,19/08/2020 , 13:45:00,9075,9075
7195,19/08/2020 , 14:00:00,7879,7879
7196,19/08/2020 , 14:15:00,29926,29926
7197,19/08/2020 , 14:30:00,35374,35374
7198,19/08/2020 , 14:45:00,37485,37485
7199,19/08/2020 , 15:00:00,35857,35857
7200,19/08/2020 , 15:15:00,21740,21740
7201,19/08/2020 , 15:30:00,20890,20890
7202,19/08/2020 , 15:45:00,12553,12553
7203,19/08/2020 , 16:00:00,15536,15536
7204,19/08/2020 , 16:15:00,9428,9428
7205,19/08/2020 , 16:30:00,9718,9718
7206,19/08/2020 , 16:45:00,9329,9329
7207,19/08/2020 , 17:00:00,3179,3179
7208,19/08/2020 , 17:15:00,1950,1950
7209,19/08/2020 , 17:30:00,2845,2845
7210,19/08/2020 , 17:45:00,4331,4331
7211,19/08/2020 , 18:00:00,3453,3453
7212,19/08/2020 , 18:15:00,3214,3214
7213,19/08/2020 , 18:30:00,3158,3158
7214,19/08/2020 , 18:45:00,3135,3135
7215,19/08/2020 , 19:00:00,2368,2368
7216,19/08/2020 , 19:15:00,1943,1943
7217,19/08/2020 , 19:30:00,1642,1642
7218,19/08/2020 , 19:45:00,1570,1570
7219,19/08/2020 , 20:00:00,1489,1489
7220,19/08/2020 , 20:15:00,1498,1498
7221,19/08/2020 , 20:30:00,1443,1443
7222,19/08/2020 , 20:45:00,1401,1401
7223,19/08/2020 , 21:00:00,1104,1104
7224,19/08/2020 , 21:15:00,796,796
7225,19/08/2020 , 21:30:00,581,581
7226,19/08/2020 , 21:45:00,283,283
7227,19/08/2020 , 22:00:00,121,121
7228,19/08/2020 , 22:15:00,48,48
7229,19/08/2020 , 22:30:00,14,14
7230,19/08/2020 , 22:45:00,3,3
7231,19/08/2020 , 23:00:00,0,0
7232,19/08/2020 , 23:15:00,0,0
7233,19/08/2020 , 23:30:00,0,0
7234,19/08/2020 , 23:45:00,0,0
7235,19/08/2020 , 24:00:00,0,0
7236,20/08/2020 , 00:15:00,0,0
7237,20/08/2020 , 00:30:00,0,0
7238,20/08/2020 , 00:45:00,0,0
7239,20/08/2020 , 01:00:00,0,0
7240,20/08/2020 , 01:15:00,0,0
7241,20/08/2020 , 01:30:00,0,0
7242,20/08/2020 , 01:45:00,0,0
7243,20/08/2020 , 02:00:00,0,0
7244,20/08/2020 , 02:15:00,0,0
7245,20/08/2020 , 02:30:00,0,0
7246,20/08/2020 , 02:45:00,0,0
7247,20/08/2020 , 03:00:00,0,0
7248,20/08/2020 , 03:15:00,0,0
7249,20/08/2020 , 03:30:00,0,0
7250,20/08/2020 , 03:45:00,0,0
7251,20/08/2020 , 04:00:00,0,0
7252,20/08/2020 , 04:15:00,0,0
7253,20/08/2020 , 04:30:00,0,0
7254,20/08/2020 , 04:45:00,0,0
7255,20/08/2020 , 05:00:00,0,0
7256,20/08/2020 , 05:15:00,1,1
7257,20/08/2020 , 05:30:00,11,11
7258,20/08/2020 , 05:45:00,35,35
7259,20/08/2020 , 06:00:00,87,87
7260,20/08/2020 , 06:15:00,170,170
7261,20/08/2020 , 06:30:00,311,311
7262,20/08/2020 , 06:45:00,501,501
7263,20/08/2020 , 07:00:00,699,699
