Site Name ,POKE,,,
Site Number ,2,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11619,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
6937,15/08/2020 , 19:15:00,13438,13438
6938,15/08/2020 , 19:30:00,10944,10944
6939,15/08/2020 , 19:45:00,10566,10566
6940,15/08/2020 , 20:00:00,8205,8205
6941,15/08/2020 , 20:15:00,4386,4386
6942,15/08/2020 , 20:30:00,4955,4955
6943,15/08/2020 , 20:45:00,3593,3593
6944,15/08/2020 , 21:00:00,2486,2486
6945,15/08/2020 , 21:15:00,1920,1920
6946,15/08/2020 , 21:30:00,1426,1426
6947,15/08/2020 , 21:45:00,975,975
6948,15/08/2020 , 22:00:00,584,584
6949,15/08/2020 , 22:15:00,298,298
6950,15/08/2020 , 22:30:00,120,120
6951,15/08/2020 , 22:45:00,38,38
6952,15/08/2020 , 23:00:00,10,10
6953,15/08/2020 , 23:15:00,2,2
6954,15/08/2020 , 23:30:00,0,0
6955,15/08/2020 , 23:45:00,0,0
6956,15/08/2020 , 24:00:00,0,0
6957,16/08/2020 , 00:15:00,0,0
6958,16/08/2020 , 00:30:00,0,0
6959,16/08/2020 , 00:45:00,0,0
6960,16/08/2020 , 01:00:00,0,0
6961,16/08/2020 , 01:15:00,0,0
6962,16/08/2020 , 01:30:00,0,0
6963,16/08/2020 , 01:45:00,0,0
6964,16/08/2020 , 02:00:00,0,0
6965,16/08/2020 , 02:15:00,0,0
6966,16/08/2020 , 02:30:00,0,0
6967,16/08/2020 , 02:45:00,0,0
6968,16/08/2020 , 03:00:00,0,0
6969,16/08/2020 , 03:15:00,0,0
6970,16/08/2020 , 03:30:00,0,0
6971,16/08/2020 , 03:45:00,0,0
6972,16/08/2020 , 04:00:00,0,0
6973,16/08/2020 , 04:15:00,0,0
6974,16/08/2020 , 04:30:00,0,0
6975,16/08/2020 , 04:45:00,2,2
6976,16/08/2020 , 05:00:00,12,12
6977,16/08/2020 , 05:15:00,42,42
6978,16/08/2020 , 05:30:00,118,118
6979,16/08/2020 , 05:45:00,267,267
6980,16/08/2020 , 06:00:00,518,518
6981,16/08/2020 , 06:15:00,878,878
6982,16/08/2020 , 06:30:00,1337,1337
6983,16/08/2020 , 06:45:00,1866,1866
6984,16/08/2020 , 07:00:00,2386,2386
6985,16/08/2020 , 07:15:00,2883,2883
6986,16/08/2020 , 07:30:00,3479,3479
6987,16/08/2020 , 07:45:00,6129,6129
6988,16/08/2020 , 08:00:00,7101,7101
6989,16/08/2020 , 08:15:00,9044,9044
6990,16/08/2020 , 08:30:00,11355,11355
6991,16/08/2020 , 08:45:00,13233,13233
6992,16/08/2020 , 09:00:00,14843,14843
6993,16/08/2020 , 09:15:00,16338,16338
6994,16/08/2020 , 09:30:00,17976,17976
6995,16/08/2020 , 09:45:00,19464,19464
6996,16/08/2020 , 10:00:00,21268,21268
6997,16/08/2020 , 10:15:00,23177,23177
6998,16/08/2020 , 10:30:00,24685,24685
6999,16/08/2020 , 10:45:00,25984,25984
7000,16/08/2020 , 11:00:00,27065,27065
7001,16/08/2020 , 11:15:00,28267,28267
7002,16/08/2020 , 11:30:00,29413,29413
7003,16/08/2020 , 11:45:00,30477,30477
7004,16/08/2020 , 12:00:00,31309,31309
7005,16/08/2020 , 12:15:00,32044,32044
7006,16/08/2020 , 12:30:00,32837,32837
7007,16/08/2020 , 12:45:00,33567,33567
7008,16/08/2020 , 13:00:00,33995,33995
7009,16/08/2020 , 13:15:00,35077,35077
7010,16/08/2020 , 13:30:00,35856,35856
7011,16/08/2020 , 13:45:00,36318,36318
7012,16/08/2020 , 14:00:00,38896,38896
7013,16/08/2020 , 14:15:00,38114,38114
7014,16/08/2020 , 14:30:00,37470,37470
7015,16/08/2020 , 14:45:00,33047,33047
7016,16/08/2020 , 15:00:00,22768,22768
7017,16/08/2020 , 15:15:00,23390,23390
7018,16/08/2020 , 15:30:00,25103,25103
7019,16/08/2020 , 15:45:00,23044,23044
7020,16/08/2020 , 16:00:00,27742,27742
7021,16/08/2020 , 16:15:00,28281,28281
7022,16/08/2020 , 16:30:00,16626,16626
7023,16/08/2020 , 16:45:00,9620,9620
7024,16/08/2020 , 17:00:00,14440,14440
7025,16/08/2020 , 17:15:00,17459,17459
7026,16/08/2020 , 17:30:00,22092,22092
7027,16/08/2020 , 17:45:00,22738,22738
7028,16/08/2020 , 18:00:00,20350,20350
7029,16/08/2020 , 18:15:00,18874,18874
7030,16/08/2020 , 18:30:00,17563,17563
7031,16/08/2020 , 18:45:00,16451,16451
7032,16/08/2020 , 19:00:00,15006,15006
7033,16/08/2020 , 19:15:00,13187,13187
7034,16/08/2020 , 19:30:00,10327,10327
7035,16/08/2020 , 19:45:00,9351,9351
7036,16/08/2020 , 20:00:00,7754,7754
7037,16/08/2020 , 20:15:00,6108,6108
7038,16/08/2020 , 20:30:00,4705,4705
7039,16/08/2020 , 20:45:00,3289,3289
7040,16/08/2020 , 21:00:00,2210,2210
7041,16/08/2020 , 21:15:00,1621,1621
7042,16/08/2020 , 21:30:00,1093,1093
7043,16/08/2020 , 21:45:00,694,694
7044,16/08/2020 , 22:00:00,415,415
7045,16/08/2020 , 22:15:00,222,222
7046,16/08/2020 , 22:30:00,87,87
7047,16/08/2020 , 22:45:00,24,24
7048,16/08/2020 , 23:00:00,5,5
7049,16/08/2020 , 23:15:00,1,1
7050,16/08/2020 , 23:30:00,0,0
7051,16/08/2020 , 23:45:00,0,0
7052,16/08/2020 , 24:00:00,0,0
7053,17/08/2020 , 00:15:00,0,0
7054,17/08/2020 , 00:30:00,0,0
7055,17/08/2020 , 00:45:00,0,0
7056,17/08/2020 , 01:00:00,0,0
7057,17/08/2020 , 01:15:00,0,0
7058,17/08/2020 , 01:30:00,0,0
7059,17/08/2020 , 01:45:00,0,0
7060,17/08/2020 , 02:00:00,0,0
7061,17/08/2020 , 02:15:00,0,0
7062,17/08/2020 , 02:30:00,0,0
7063,17/08/2020 , 02:45:00,0,0
7064,17/08/2020 , 03:00:00,0,0
7065,17/08/2020 , 03:15:00,0,0
7066,17/08/2020 , 03:30:00,0,0
7067,17/08/2020 , 03:45:00,0,0
7068,17/08/2020 , 04:00:00,0,0
7069,17/08/2020 , 04:15:00,0,0
7070,17/08/2020 , 04:30:00,0,0
7071,17/08/2020 , 04:45:00,1,1
7072,17/08/2020 , 05:00:00,7,7
7073,17/08/2020 , 05:15:00,29,29
7074,17/08/2020 , 05:30:00,89,89
7075,17/08/2020 , 05:45:00,194,194
7076,17/08/2020 , 06:00:00,409,409
7077,17/08/2020 , 06:15:00,684,684
7078,17/08/2020 , 06:30:00,1143,1143
7079,17/08/2020 , 06:45:00,1873,1873
7080,17/08/2020 , 07:00:00,2302,2302
7081,17/08/2020 , 07:15:00,2779,2779
7082,17/08/2020 , 07:30:00,3542,3542
7083,17/08/2020 , 07:45:00,5838,5838
7084,17/08/2020 , 08:00:00,7369,7369
7085,17/08/2020 , 08:15:00,7940,7940
7086,17/08/2020 , 08:30:00,9902,9902
7087,17/08/2020 , 08:45:00,13691,13691
7088,17/08/2020 , 09:00:00,15701,15701
7089,17/08/2020 , 09:15:00,17668,17668
7090,17/08/2020 , 09:30:00,19216,19216
7091,17/08/2020 , 09:45:00,20719,20719
7092,17/08/2020 , 10:00:00,22235,22235
7093,17/08/2020 , 10:15:00,23686,23686
7094,17/08/2020 , 10:30:00,25284,25284
7095,17/08/2020 , 10:45:00,26438,26438
7096,17/08/2020 , 11:00:00,27821,27821
7097,17/08/2020 , 11:15:00,29169,29169
7098,17/08/2020 , 11:30:00,30448,30448
7099,17/08/2020 , 11:45:00,31694,31694
7100,17/08/2020 , 12:00:00,32668,32668
7101,17/08/2020 , 12:15:00,33714,33714
7102,17/08/2020 , 12:30:00,34448,34448
7103,17/08/2020 , 12:45:00,35202,35202
7104,17/08/2020 , 13:00:00,35810,35810
7105,17/08/2020 , 13:15:00,36101,36101
7106,17/08/2020 , 13:30:00,36292,36292
7107,17/08/2020 , 13:45:00,36389,36389
7108,17/08/2020 , 14:00:00,36314,36314
7109,17/08/2020 , 14:15:00,36288,36288
7110,17/08/2020 , 14:30:00,36128,36128
7111,17/08/2020 , 14:45:00,35836,35836
7112,17/08/2020 , 15:00:00,35362,35362
7113,17/08/2020 , 15:15:00,34997,34997
7114,17/08/2020 , 15:30:00,34437,34437
7115,17/08/2020 , 15:45:00,33818,33818
7116,17/08/2020 , 16:00:00,32978,32978
7117,17/08/2020 , 16:15:00,30258,30258
7118,17/08/2020 , 16:30:00,13551,13551
7119,17/08/2020 , 16:45:00,4370,4370
7120,17/08/2020 , 17:00:00,17695,17695
7121,17/08/2020 , 17:15:00,10854,10854
7122,17/08/2020 , 17:30:00,25447,25447
7123,17/08/2020 , 17:45:00,23625,23625
7124,17/08/2020 , 18:00:00,23393,23393
7125,17/08/2020 , 18:15:00,22107,22107
7126,17/08/2020 , 18:30:00,20434,20434
7127,17/08/2020 , 18:45:00,18816,18816
7128,17/08/2020 , 19:00:00,17056,17056
7129,17/08/2020 , 19:15:00,15088,15088
7130,17/08/2020 , 19:30:00,11627,11627
7131,17/08/2020 , 19:45:00,9615,9615
7132,17/08/2020 , 20:00:00,7856,7856
7133,17/08/2020 , 20:15:00,6216,6216
7134,17/08/2020 , 20:30:00,4537,4537
7135,17/08/2020 , 20:45:00,2787,2787
7136,17/08/2020 , 21:00:00,1615,1615
7137,17/08/2020 , 21:15:00,1311,1311
7138,17/08/2020 , 21:30:00,1020,1020
7139,17/08/2020 , 21:45:00,714,714
7140,17/08/2020 , 22:00:00,421,421
7141,17/08/2020 , 22:15:00,196,196
7142,17/08/2020 , 22:30:00,66,66
7143,17/08/2020 , 22:45:00,17,17
7144,17/08/2020 , 23:00:00,4,4
7145,17/08/2020 , 23:15:00,1,1
7146,17/08/2020 , 23:30:00,0,0
7147,17/08/2020 , 23:45:00,0,0
7148,17/08/2020 , 24:00:00,0,0
7149,18/08/2020 , 00:15:00,0,0
7150,18/08/2020 , 00:30:00,0,0
7151,18/08/2020 , 00:45:00,0,0
7152,18/08/2020 , 01:00:00,0,0
7153,18/08/2020 , 01:15:00,0,0
7154,18/08/2020 , 01:30:00,0,0
7155,18/08/2020 , 01:45:00,0,0
7156,18/08/2020 , 02:00:00,0,0
7157,18/08/2020 , 02:15:00,0,0
7158,18/08/2020 , 02:30:00,0,0
7159,18/08/2020 , 02:45:00,0,0
7160,18/08/2020 , 03:00:00,0,0
7161,18/08/2020 , 03:15:00,0,0
7162,18/08/2020 , 03:30:00,0,0
7163,18/08/2020 , 03:45:00,0,0
7164,18/08/2020 , 04:00:00,0,0
7165,18/08/2020 , 04:15:00,0,0
7166,18/08/2020 , 04:30:00,0,0
7167,18/08/2020 , 04:45:00,0,0
7168,18/08/2020 , 05:00:00,5,5
7169,18/08/2020 , 05:15:00,18,18
7170,18/08/2020 , 05:30:00,65,65
7171,18/08/2020 , 05:45:00,184,184
7172,18/08/2020 , 06:00:00,411,411
7173,18/08/2020 , 06:15:00,713,713
7174,18/08/2020 , 06:30:00,1037,1037
7175,18/08/2020 , 06:45:00,1367,1367
7176,18/08/2020 , 07:00:00,1673,1673
7177,18/08/2020 , 07:15:00,1961,1961
7178,18/08/2020 , 07:30:00,2211,2211
7179,18/08/2020 , 07:45:00,4853,4853
7180,18/08/2020 , 08:00:00,7138,7138
7181,18/08/2020 , 08:15:00,10023,10023
7182,18/08/2020 , 08:30:00,12816,12816
7183,18/08/2020 , 08:45:00,15152,15152
7184,18/08/2020 , 09:00:00,16794,16794
7185,18/08/2020 , 09:15:00,18567,18567
7186,18/08/2020 , 09:30:00,20121,20121
7187,18/08/2020 , 09:45:00,21643,21643
7188,18/08/2020 , 10:00:00,23257,23257
7189,18/08/2020 , 10:15:00,24761,24761
7190,18/08/2020 , 10:30:00,26181,26181
7191,18/08/2020 , 10:45:00,27391,27391
7192,18/08/2020 , 11:00:00,28691,28691
7193,18/08/2020 , 11:15:00,29784,29784
7194,18/08/2020 , 11:30:00,30971,30971
7195,18/08/2020 , 11:45:00,31415,31415
7196,18/08/2020 , 12:00:00,32709,32709
7197,18/08/2020 , 12:15:00,33499,33499
7198,18/08/2020 , 12:30:00,34225,34225
7199,18/08/2020 , 12:45:00,34964,34964
7200,18/08/2020 , 13:00:00,35274,35274
7201,18/08/2020 , 13:15:00,38809,38809
7202,18/08/2020 , 13:30:00,30693,30693
7203,18/08/2020 , 13:45:00,34488,34488
7204,18/08/2020 , 14:00:00,32264,32264
7205,18/08/2020 , 14:15:00,29261,29261
7206,18/08/2020 , 14:30:00,36878,36878
7207,18/08/2020 , 14:45:00,37365,37365
7208,18/08/2020 , 15:00:00,32297,32297
7209,18/08/2020 , 15:15:00,13414,13414
7210,18/08/2020 , 15:30:00,15883,15883
7211,18/08/2020 , 15:45:00,13645,13645
7212,18/08/2020 , 16:00:00,16176,16176
7213,18/08/2020 , 16:15:00,12394,12394
7214,18/08/2020 , 16:30:00,14750,14750
7215,18/08/2020 , 16:45:00,8434,8434
7216,18/08/2020 , 17:00:00,12660,12660
7217,18/08/2020 , 17:15:00,9150,9150
7218,18/08/2020 , 17:30:00,26965,26965
7219,18/08/2020 , 17:45:00,20725,20725
7220,18/08/2020 , 18:00:00,22365,22365
7221,18/08/2020 , 18:15:00,18056,18056
7222,18/08/2020 , 18:30:00,21135,21135
7223,18/08/2020 , 18:45:00,20022,20022
7224,18/08/2020 , 19:00:00,17014,17014
7225,18/08/2020 , 19:15:00,13864,13864
7226,18/08/2020 , 19:30:00,8606,8606
7227,18/08/2020 , 19:45:00,10927,10927
7228,18/08/2020 , 20:00:00,8077,8077
7229,18/08/2020 , 20:15:00,5156,5156
7230,18/08/2020 , 20:30:00,4891,4891
7231,18/08/2020 , 20:45:00,4008,4008
7232,18/08/2020 , 21:00:00,2550,2550
7233,18/08/2020 , 21:15:00,1745,1745
7234,18/08/2020 , 21:30:00,1031,1031
7235,18/08/2020 , 21:45:00,590,590
7236,18/08/2020 , 22:00:00,319,319
7237,18/08/2020 , 22:15:00,136,136
7238,18/08/2020 , 22:30:00,43,43
7239,18/08/2020 , 22:45:00,10,10
7240,18/08/2020 , 23:00:00,2,2
7241,18/08/2020 , 23:15:00,0,0
7242,18/08/2020 , 23:30:00,0,0
7243,18/08/2020 , 23:45:00,0,0
7244,18/08/2020 , 24:00:00,0,0
7245,19/08/2020 , 00:15:00,0,0
7246,19/08/2020 , 00:30:00,0,0
7247,19/08/2020 , 00:45:00,0,0
7248,19/08/2020 , 01:00:00,0,0
7249,19/08/2020 , 01:15:00,0,0
7250,19/08/2020 , 01:30:00,0,0
7251,19/08/2020 , 01:45:00,0,0
7252,19/08/2020 , 02:00:00,0,0
7253,19/08/2020 , 02:15:00,0,0
7254,19/08/2020 , 02:30:00,0,0
7255,19/08/2020 , 02:45:00,0,0
7256,19/08/2020 , 03:00:00,0,0
7257,19/08/2020 , 03:15:00,0,0
7258,19/08/2020 , 03:30:00,0,0
7259,19/08/2020 , 03:45:00,0,0
7260,19/08/2020 , 04:00:00,0,0
7261,19/08/2020 , 04:15:00,0,0
7262,19/08/2020 , 04:30:00,0,0
7263,19/08/2020 , 04:45:00,0,0
7264,19/08/2020 , 05:00:00,2,2
7265,19/08/2020 , 05:15:00,11,11
7266,19/08/2020 , 05:30:00,42,42
7267,19/08/2020 , 05:45:00,137,137
7268,19/08/2020 , 06:00:00,339,339
7269,19/08/2020 , 06:15:00,666,666
7270,19/08/2020 , 06:30:00,1089,1089
7271,19/08/2020 , 06:45:00,1612,1612
7272,19/08/2020 , 07:00:00,2305,2305
7273,19/08/2020 , 07:15:00,2940,2940
7274,19/08/2020 , 07:30:00,3489,3489
7275,19/08/2020 , 07:45:00,4250,4250
7276,19/08/2020 , 08:00:00,4927,4927
7277,19/08/2020 , 08:15:00,6983,6983
7278,19/08/2020 , 08:30:00,9213,9213
7279,19/08/2020 , 08:45:00,7808,7808
7280,19/08/2020 , 09:00:00,7710,7710
7281,19/08/2020 , 09:15:00,9096,9096
7282,19/08/2020 , 09:30:00,21311,21311
7283,19/08/2020 , 09:45:00,21909,21909
7284,19/08/2020 , 10:00:00,23096,23096
7285,19/08/2020 , 10:15:00,24190,24190
7286,19/08/2020 , 10:30:00,25522,25522
7287,19/08/2020 , 10:45:00,26905,26905
7288,19/08/2020 , 11:00:00,28486,28486
7289,19/08/2020 , 11:15:00,29493,29493
7290,19/08/2020 , 11:30:00,30194,30194
7291,19/08/2020 , 11:45:00,29725,29725
7292,19/08/2020 , 12:00:00,31290,31290
7293,19/08/2020 , 12:15:00,32992,32992
7294,19/08/2020 , 12:30:00,34828,34828
7295,19/08/2020 , 12:45:00,36091,36091
7296,19/08/2020 , 13:00:00,37390,37390
7297,19/08/2020 , 13:15:00,38403,38403
7298,19/08/2020 , 13:30:00,39122,39122
7299,19/08/2020 , 13:45:00,39686,39686
7300,19/08/2020 , 14:00:00,38573,38573
7301,19/08/2020 , 14:15:00,32102,32102
7302,19/08/2020 , 14:30:00,24818,24818
7303,19/08/2020 , 14:45:00,42490,42490
7304,19/08/2020 , 15:00:00,37333,37333
7305,19/08/2020 , 15:15:00,35472,35472
7306,19/08/2020 , 15:30:00,18020,18020
7307,19/08/2020 , 15:45:00,8232,8232
7308,19/08/2020 , 16:00:00,3122,3122
7309,19/08/2020 , 16:15:00,3198,3198
7310,19/08/2020 , 16:30:00,4105,4105
7311,19/08/2020 , 16:45:00,5489,5489
7312,19/08/2020 , 17:00:00,5600,5600
7313,19/08/2020 , 17:15:00,5357,5357
