"","X","datetimeAK","Time","CPCRW.CRREL.Main.Met.Station..PYR_Total_TOT.N.A.","ParWm2"
"7315",7315,2021-08-02 16:30:00,NA,NA,NA
"7316",7316,2021-08-02 16:45:00,NA,NA,NA
"7317",7317,2021-08-02 17:00:00,"8/2/2021 17:00",218.8,822
"7318",7318,2021-08-02 17:15:00,NA,NA,NA
"7319",7319,2021-08-02 17:30:00,NA,NA,NA
"7320",7320,2021-08-02 17:45:00,NA,NA,NA
"7321",7321,2021-08-02 18:00:00,"8/2/2021 18:00",155.9,621
"7322",7322,2021-08-02 18:15:00,NA,NA,NA
"7323",7323,2021-08-02 18:30:00,NA,NA,NA
"7324",7324,2021-08-02 18:45:00,NA,NA,NA
"7325",7325,2021-08-02 19:00:00,"8/2/2021 19:00",125.8,481.1
"7326",7326,2021-08-02 19:15:00,NA,NA,NA
"7327",7327,2021-08-02 19:30:00,NA,NA,NA
"7328",7328,2021-08-02 19:45:00,NA,NA,NA
"7329",7329,2021-08-02 20:00:00,"8/2/2021 20:00",61.45,239.2
"7330",7330,2021-08-02 20:15:00,NA,NA,NA
"7331",7331,2021-08-02 20:30:00,NA,NA,NA
"7332",7332,2021-08-02 20:45:00,NA,NA,NA
"7333",7333,2021-08-02 21:00:00,"8/2/2021 21:00",17.41,81.4
"7334",7334,2021-08-02 21:15:00,NA,NA,NA
"7335",7335,2021-08-02 21:30:00,NA,NA,NA
"7336",7336,2021-08-02 21:45:00,NA,NA,NA
"7337",7337,2021-08-02 22:00:00,"8/2/2021 22:00",3.589,22.25
"7338",7338,2021-08-02 22:15:00,NA,NA,NA
"7339",7339,2021-08-02 22:30:00,NA,NA,NA
"7340",7340,2021-08-02 22:45:00,NA,NA,NA
"7341",7341,2021-08-02 23:00:00,"8/2/2021 23:00",0.382,1.96
"7342",7342,2021-08-02 23:15:00,NA,NA,NA
"7343",7343,2021-08-02 23:30:00,NA,NA,NA
"7344",7344,2021-08-02 23:45:00,NA,NA,NA
"7345",7345,2021-08-03 00:00:00,"8/3/2021 0:00",0,0
"7346",7346,2021-08-03 00:15:00,NA,NA,NA
"7347",7347,2021-08-03 00:30:00,NA,NA,NA
"7348",7348,2021-08-03 00:45:00,NA,NA,NA
"7349",7349,2021-08-03 01:00:00,"8/3/2021 1:00",0,0
"7350",7350,2021-08-03 01:15:00,NA,NA,NA
"7351",7351,2021-08-03 01:30:00,NA,NA,NA
"7352",7352,2021-08-03 01:45:00,NA,NA,NA
"7353",7353,2021-08-03 02:00:00,"8/3/2021 2:00",0,0
"7354",7354,2021-08-03 02:15:00,NA,NA,NA
"7355",7355,2021-08-03 02:30:00,NA,NA,NA
"7356",7356,2021-08-03 02:45:00,NA,NA,NA
"7357",7357,2021-08-03 03:00:00,"8/3/2021 3:00",0,0
"7358",7358,2021-08-03 03:15:00,NA,NA,NA
"7359",7359,2021-08-03 03:30:00,NA,NA,NA
"7360",7360,2021-08-03 03:45:00,NA,NA,NA
"7361",7361,2021-08-03 04:00:00,"8/3/2021 4:00",0.431,2.642
"7362",7362,2021-08-03 04:15:00,NA,NA,NA
"7363",7363,2021-08-03 04:30:00,NA,NA,NA
"7364",7364,2021-08-03 04:45:00,NA,NA,NA
"7365",7365,2021-08-03 05:00:00,"8/3/2021 5:00",3.625,22.94
"7366",7366,2021-08-03 05:15:00,NA,NA,NA
"7367",7367,2021-08-03 05:30:00,NA,NA,NA
"7368",7368,2021-08-03 05:45:00,NA,NA,NA
"7369",7369,2021-08-03 06:00:00,"8/3/2021 6:00",20.11,95.4
"7370",7370,2021-08-03 06:15:00,NA,NA,NA
"7371",7371,2021-08-03 06:30:00,NA,NA,NA
"7372",7372,2021-08-03 06:45:00,NA,NA,NA
"7373",7373,2021-08-03 07:00:00,"8/3/2021 7:00",38.93,170.5
"7374",7374,2021-08-03 07:15:00,NA,NA,NA
"7375",7375,2021-08-03 07:30:00,NA,NA,NA
"7376",7376,2021-08-03 07:45:00,NA,NA,NA
"7377",7377,2021-08-03 08:00:00,"8/3/2021 8:00",67.84,338
"7378",7378,2021-08-03 08:15:00,NA,NA,NA
"7379",7379,2021-08-03 08:30:00,NA,NA,NA
"7380",7380,2021-08-03 08:45:00,NA,NA,NA
"7381",7381,2021-08-03 09:00:00,"8/3/2021 9:00",156.3,698.6
"7382",7382,2021-08-03 09:15:00,NA,NA,NA
"7383",7383,2021-08-03 09:30:00,NA,NA,NA
"7384",7384,2021-08-03 09:45:00,NA,NA,NA
"7385",7385,2021-08-03 10:00:00,"8/3/2021 10:00",194.3,803
"7386",7386,2021-08-03 10:15:00,NA,NA,NA
"7387",7387,2021-08-03 10:30:00,NA,NA,NA
"7388",7388,2021-08-03 10:45:00,NA,NA,NA
"7389",7389,2021-08-03 11:00:00,"8/3/2021 11:00",255.3,1068
"7390",7390,2021-08-03 11:15:00,NA,NA,NA
"7391",7391,2021-08-03 11:30:00,NA,NA,NA
"7392",7392,2021-08-03 11:45:00,NA,NA,NA
"7393",7393,2021-08-03 12:00:00,"8/3/2021 12:00",294.7,1218
"7394",7394,2021-08-03 12:15:00,NA,NA,NA
"7395",7395,2021-08-03 12:30:00,NA,NA,NA
"7396",7396,2021-08-03 12:45:00,NA,NA,NA
"7397",7397,2021-08-03 13:00:00,"8/3/2021 13:00",123,512.2
"7398",7398,2021-08-03 13:15:00,NA,NA,NA
"7399",7399,2021-08-03 13:30:00,NA,NA,NA
"7400",7400,2021-08-03 13:45:00,NA,NA,NA
"7401",7401,2021-08-03 14:00:00,"8/3/2021 14:00",72.02,323.7
"7402",7402,2021-08-03 14:15:00,NA,NA,NA
"7403",7403,2021-08-03 14:30:00,NA,NA,NA
"7404",7404,2021-08-03 14:45:00,NA,NA,NA
"7405",7405,2021-08-03 15:00:00,"8/3/2021 15:00",285,1172
"7406",7406,2021-08-03 15:15:00,NA,NA,NA
"7407",7407,2021-08-03 15:30:00,NA,NA,NA
"7408",7408,2021-08-03 15:45:00,NA,NA,NA
"7409",7409,2021-08-03 16:00:00,"8/3/2021 16:00",253.9,947
"7410",7410,2021-08-03 16:15:00,NA,NA,NA
"7411",7411,2021-08-03 16:30:00,NA,NA,NA
"7412",7412,2021-08-03 16:45:00,NA,NA,NA
"7413",7413,2021-08-03 17:00:00,"8/3/2021 17:00",212.7,827
"7414",7414,2021-08-03 17:15:00,NA,NA,NA
"7415",7415,2021-08-03 17:30:00,NA,NA,NA
"7416",7416,2021-08-03 17:45:00,NA,NA,NA
"7417",7417,2021-08-03 18:00:00,"8/3/2021 18:00",162.6,658.4
"7418",7418,2021-08-03 18:15:00,NA,NA,NA
"7419",7419,2021-08-03 18:30:00,NA,NA,NA
"7420",7420,2021-08-03 18:45:00,NA,NA,NA
"7421",7421,2021-08-03 19:00:00,"8/3/2021 19:00",99.2,398.6
"7422",7422,2021-08-03 19:15:00,NA,NA,NA
"7423",7423,2021-08-03 19:30:00,NA,NA,NA
"7424",7424,2021-08-03 19:45:00,NA,NA,NA
"7425",7425,2021-08-03 20:00:00,"8/3/2021 20:00",61.39,239.4
"7426",7426,2021-08-03 20:15:00,NA,NA,NA
"7427",7427,2021-08-03 20:30:00,NA,NA,NA
"7428",7428,2021-08-03 20:45:00,NA,NA,NA
"7429",7429,2021-08-03 21:00:00,"8/3/2021 21:00",17.09,76.15
"7430",7430,2021-08-03 21:15:00,NA,NA,NA
"7431",7431,2021-08-03 21:30:00,NA,NA,NA
"7432",7432,2021-08-03 21:45:00,NA,NA,NA
"7433",7433,2021-08-03 22:00:00,"8/3/2021 22:00",3.799,21.44
"7434",7434,2021-08-03 22:15:00,NA,NA,NA
"7435",7435,2021-08-03 22:30:00,NA,NA,NA
"7436",7436,2021-08-03 22:45:00,NA,NA,NA
"7437",7437,2021-08-03 23:00:00,"8/3/2021 23:00",0.488,1.882
"7438",7438,2021-08-03 23:15:00,NA,NA,NA
"7439",7439,2021-08-03 23:30:00,NA,NA,NA
"7440",7440,2021-08-03 23:45:00,NA,NA,NA
"7441",7441,2021-08-04 00:00:00,"8/4/2021 0:00",0,0
"7442",7442,2021-08-04 00:15:00,NA,NA,NA
"7443",7443,2021-08-04 00:30:00,NA,NA,NA
"7444",7444,2021-08-04 00:45:00,NA,NA,NA
"7445",7445,2021-08-04 01:00:00,"8/4/2021 1:00",0,0
"7446",7446,2021-08-04 01:15:00,NA,NA,NA
"7447",7447,2021-08-04 01:30:00,NA,NA,NA
"7448",7448,2021-08-04 01:45:00,NA,NA,NA
"7449",7449,2021-08-04 02:00:00,"8/4/2021 2:00",0,0
"7450",7450,2021-08-04 02:15:00,NA,NA,NA
"7451",7451,2021-08-04 02:30:00,NA,NA,NA
"7452",7452,2021-08-04 02:45:00,NA,NA,NA
"7453",7453,2021-08-04 03:00:00,"8/4/2021 3:00",0.003,0
"7454",7454,2021-08-04 03:15:00,NA,NA,NA
"7455",7455,2021-08-04 03:30:00,NA,NA,NA
"7456",7456,2021-08-04 03:45:00,NA,NA,NA
"7457",7457,2021-08-04 04:00:00,"8/4/2021 4:00",0.786,3.1
"7458",7458,2021-08-04 04:15:00,NA,NA,NA
"7459",7459,2021-08-04 04:30:00,NA,NA,NA
"7460",7460,2021-08-04 04:45:00,NA,NA,NA
"7461",7461,2021-08-04 05:00:00,"8/4/2021 5:00",3.956,24.88
"7462",7462,2021-08-04 05:15:00,NA,NA,NA
"7463",7463,2021-08-04 05:30:00,NA,NA,NA
"7464",7464,2021-08-04 05:45:00,NA,NA,NA
"7465",7465,2021-08-04 06:00:00,"8/4/2021 6:00",35.18,137.6
"7466",7466,2021-08-04 06:15:00,NA,NA,NA
"7467",7467,2021-08-04 06:30:00,NA,NA,NA
"7468",7468,2021-08-04 06:45:00,NA,NA,NA
"7469",7469,2021-08-04 07:00:00,"8/4/2021 7:00",54.11,202.9
"7470",7470,2021-08-04 07:15:00,NA,NA,NA
"7471",7471,2021-08-04 07:30:00,NA,NA,NA
"7472",7472,2021-08-04 07:45:00,NA,NA,NA
"7473",7473,2021-08-04 08:00:00,"8/4/2021 8:00",54.68,287.6
"7474",7474,2021-08-04 08:15:00,NA,NA,NA
"7475",7475,2021-08-04 08:30:00,NA,NA,NA
"7476",7476,2021-08-04 08:45:00,NA,NA,NA
"7477",7477,2021-08-04 09:00:00,"8/4/2021 9:00",149.7,649.7
"7478",7478,2021-08-04 09:15:00,NA,NA,NA
"7479",7479,2021-08-04 09:30:00,NA,NA,NA
"7480",7480,2021-08-04 09:45:00,NA,NA,NA
"7481",7481,2021-08-04 10:00:00,"8/4/2021 10:00",191.8,758.8
"7482",7482,2021-08-04 10:15:00,NA,NA,NA
"7483",7483,2021-08-04 10:30:00,NA,NA,NA
"7484",7484,2021-08-04 10:45:00,NA,NA,NA
"7485",7485,2021-08-04 11:00:00,"8/4/2021 11:00",256.9,1037
"7486",7486,2021-08-04 11:15:00,NA,NA,NA
"7487",7487,2021-08-04 11:30:00,NA,NA,NA
"7488",7488,2021-08-04 11:45:00,NA,NA,NA
"7489",7489,2021-08-04 12:00:00,"8/4/2021 12:00",280.2,1123
"7490",7490,2021-08-04 12:15:00,NA,NA,NA
"7491",7491,2021-08-04 12:30:00,NA,NA,NA
"7492",7492,2021-08-04 12:45:00,NA,NA,NA
"7493",7493,2021-08-04 13:00:00,"8/4/2021 13:00",240.9,952
"7494",7494,2021-08-04 13:15:00,NA,NA,NA
"7495",7495,2021-08-04 13:30:00,NA,NA,NA
"7496",7496,2021-08-04 13:45:00,NA,NA,NA
"7497",7497,2021-08-04 14:00:00,"8/4/2021 14:00",235.7,1012
"7498",7498,2021-08-04 14:15:00,NA,NA,NA
"7499",7499,2021-08-04 14:30:00,NA,NA,NA
"7500",7500,2021-08-04 14:45:00,NA,NA,NA
"7501",7501,2021-08-04 15:00:00,"8/4/2021 15:00",278.3,1103
"7502",7502,2021-08-04 15:15:00,NA,NA,NA
"7503",7503,2021-08-04 15:30:00,NA,NA,NA
"7504",7504,2021-08-04 15:45:00,NA,NA,NA
"7505",7505,2021-08-04 16:00:00,"8/4/2021 16:00",236.1,869
"7506",7506,2021-08-04 16:15:00,NA,NA,NA
"7507",7507,2021-08-04 16:30:00,NA,NA,NA
"7508",7508,2021-08-04 16:45:00,NA,NA,NA
"7509",7509,2021-08-04 17:00:00,"8/4/2021 17:00",194.8,735.9
"7510",7510,2021-08-04 17:15:00,NA,NA,NA
"7511",7511,2021-08-04 17:30:00,NA,NA,NA
"7512",7512,2021-08-04 17:45:00,NA,NA,NA
"7513",7513,2021-08-04 18:00:00,"8/4/2021 18:00",142.2,544.8
"7514",7514,2021-08-04 18:15:00,NA,NA,NA
"7515",7515,2021-08-04 18:30:00,NA,NA,NA
"7516",7516,2021-08-04 18:45:00,NA,NA,NA
"7517",7517,2021-08-04 19:00:00,"8/4/2021 19:00",105.5,382.8
"7518",7518,2021-08-04 19:15:00,NA,NA,NA
"7519",7519,2021-08-04 19:30:00,NA,NA,NA
"7520",7520,2021-08-04 19:45:00,NA,NA,NA
"7521",7521,2021-08-04 20:00:00,"8/4/2021 20:00",47.63,183.2
"7522",7522,2021-08-04 20:15:00,NA,NA,NA
"7523",7523,2021-08-04 20:30:00,NA,NA,NA
"7524",7524,2021-08-04 20:45:00,NA,NA,NA
"7525",7525,2021-08-04 21:00:00,"8/4/2021 21:00",14.41,67.84
"7526",7526,2021-08-04 21:15:00,NA,NA,NA
"7527",7527,2021-08-04 21:30:00,NA,NA,NA
"7528",7528,2021-08-04 21:45:00,NA,NA,NA
"7529",7529,2021-08-04 22:00:00,"8/4/2021 22:00",3.183,17.25
"7530",7530,2021-08-04 22:15:00,NA,NA,NA
"7531",7531,2021-08-04 22:30:00,NA,NA,NA
"7532",7532,2021-08-04 22:45:00,NA,NA,NA
"7533",7533,2021-08-04 23:00:00,"8/4/2021 23:00",0.379,1.503
"7534",7534,2021-08-04 23:15:00,NA,NA,NA
"7535",7535,2021-08-04 23:30:00,NA,NA,NA
"7536",7536,2021-08-04 23:45:00,NA,NA,NA
"7537",7537,2021-08-05 00:00:00,"8/5/2021 0:00",0,0
"7538",7538,2021-08-05 00:15:00,NA,NA,NA
"7539",7539,2021-08-05 00:30:00,NA,NA,NA
"7540",7540,2021-08-05 00:45:00,NA,NA,NA
"7541",7541,2021-08-05 01:00:00,"8/5/2021 1:00",0,0
"7542",7542,2021-08-05 01:15:00,NA,NA,NA
"7543",7543,2021-08-05 01:30:00,NA,NA,NA
"7544",7544,2021-08-05 01:45:00,NA,NA,NA
"7545",7545,2021-08-05 02:00:00,"8/5/2021 2:00",0,0
"7546",7546,2021-08-05 02:15:00,NA,NA,NA
"7547",7547,2021-08-05 02:30:00,NA,NA,NA
"7548",7548,2021-08-05 02:45:00,NA,NA,NA
"7549",7549,2021-08-05 03:00:00,"8/5/2021 3:00",0,0
"7550",7550,2021-08-05 03:15:00,NA,NA,NA
"7551",7551,2021-08-05 03:30:00,NA,NA,NA
"7552",7552,2021-08-05 03:45:00,NA,NA,NA
"7553",7553,2021-08-05 04:00:00,"8/5/2021 4:00",0.513,2.236
"7554",7554,2021-08-05 04:15:00,NA,NA,NA
"7555",7555,2021-08-05 04:30:00,NA,NA,NA
"7556",7556,2021-08-05 04:45:00,NA,NA,NA
"7557",7557,2021-08-05 05:00:00,"8/5/2021 5:00",4.341,24.23
"7558",7558,2021-08-05 05:15:00,NA,NA,NA
"7559",7559,2021-08-05 05:30:00,NA,NA,NA
"7560",7560,2021-08-05 05:45:00,NA,NA,NA
"7561",7561,2021-08-05 06:00:00,"8/5/2021 6:00",26.9,107.5
"7562",7562,2021-08-05 06:15:00,NA,NA,NA
"7563",7563,2021-08-05 06:30:00,NA,NA,NA
"7564",7564,2021-08-05 06:45:00,NA,NA,NA
"7565",7565,2021-08-05 07:00:00,"8/5/2021 7:00",46.24,179.7
"7566",7566,2021-08-05 07:15:00,NA,NA,NA
"7567",7567,2021-08-05 07:30:00,NA,NA,NA
"7568",7568,2021-08-05 07:45:00,NA,NA,NA
"7569",7569,2021-08-05 08:00:00,"8/5/2021 8:00",54.96,293.1
"7570",7570,2021-08-05 08:15:00,NA,NA,NA
"7571",7571,2021-08-05 08:30:00,NA,NA,NA
"7572",7572,2021-08-05 08:45:00,NA,NA,NA
"7573",7573,2021-08-05 09:00:00,"8/5/2021 9:00",141,589.9
"7574",7574,2021-08-05 09:15:00,NA,NA,NA
"7575",7575,2021-08-05 09:30:00,NA,NA,NA
"7576",7576,2021-08-05 09:45:00,NA,NA,NA
"7577",7577,2021-08-05 10:00:00,"8/5/2021 10:00",178.4,737.5
"7578",7578,2021-08-05 10:15:00,NA,NA,NA
"7579",7579,2021-08-05 10:30:00,NA,NA,NA
"7580",7580,2021-08-05 10:45:00,NA,NA,NA
"7581",7581,2021-08-05 11:00:00,"8/5/2021 11:00",245.2,984
"7582",7582,2021-08-05 11:15:00,NA,NA,NA
"7583",7583,2021-08-05 11:30:00,NA,NA,NA
"7584",7584,2021-08-05 11:45:00,NA,NA,NA
"7585",7585,2021-08-05 12:00:00,"8/5/2021 12:00",274.7,1098
"7586",7586,2021-08-05 12:15:00,NA,NA,NA
"7587",7587,2021-08-05 12:30:00,NA,NA,NA
"7588",7588,2021-08-05 12:45:00,NA,NA,NA
"7589",7589,2021-08-05 13:00:00,"8/5/2021 13:00",245.7,992
"7590",7590,2021-08-05 13:15:00,NA,NA,NA
"7591",7591,2021-08-05 13:30:00,NA,NA,NA
"7592",7592,2021-08-05 13:45:00,NA,NA,NA
"7593",7593,2021-08-05 14:00:00,"8/5/2021 14:00",277,1029
"7594",7594,2021-08-05 14:15:00,NA,NA,NA
"7595",7595,2021-08-05 14:30:00,NA,NA,NA
"7596",7596,2021-08-05 14:45:00,NA,NA,NA
"7597",7597,2021-08-05 15:00:00,"8/5/2021 15:00",296.5,1090
"7598",7598,2021-08-05 15:15:00,NA,NA,NA
"7599",7599,2021-08-05 15:30:00,NA,NA,NA
"7600",7600,2021-08-05 15:45:00,NA,NA,NA
"7601",7601,2021-08-05 16:00:00,"8/5/2021 16:00",154.8,610.6
"7602",7602,2021-08-05 16:15:00,NA,NA,NA
"7603",7603,2021-08-05 16:30:00,NA,NA,NA
"7604",7604,2021-08-05 16:45:00,NA,NA,NA
"7605",7605,2021-08-05 17:00:00,"8/5/2021 17:00",60.48,250.5
"7606",7606,2021-08-05 17:15:00,NA,NA,NA
"7607",7607,2021-08-05 17:30:00,NA,NA,NA
"7608",7608,2021-08-05 17:45:00,NA,NA,NA
"7609",7609,2021-08-05 18:00:00,"8/5/2021 18:00",55.21,225.1
"7610",7610,2021-08-05 18:15:00,NA,NA,NA
"7611",7611,2021-08-05 18:30:00,NA,NA,NA
"7612",7612,2021-08-05 18:45:00,NA,NA,NA
"7613",7613,2021-08-05 19:00:00,"8/5/2021 19:00",86.1,308.9
"7614",7614,2021-08-05 19:15:00,NA,NA,NA
"7615",7615,2021-08-05 19:30:00,NA,NA,NA
"7616",7616,2021-08-05 19:45:00,NA,NA,NA
"7617",7617,2021-08-05 20:00:00,"8/5/2021 20:00",50.39,185.3
"7618",7618,2021-08-05 20:15:00,NA,NA,NA
"7619",7619,2021-08-05 20:30:00,NA,NA,NA
"7620",7620,2021-08-05 20:45:00,NA,NA,NA
"7621",7621,2021-08-05 21:00:00,"8/5/2021 21:00",14.6,65.91
"7622",7622,2021-08-05 21:15:00,NA,NA,NA
"7623",7623,2021-08-05 21:30:00,NA,NA,NA
"7624",7624,2021-08-05 21:45:00,NA,NA,NA
"7625",7625,2021-08-05 22:00:00,"8/5/2021 22:00",3.379,16.07
"7626",7626,2021-08-05 22:15:00,NA,NA,NA
"7627",7627,2021-08-05 22:30:00,NA,NA,NA
"7628",7628,2021-08-05 22:45:00,NA,NA,NA
"7629",7629,2021-08-05 23:00:00,"8/5/2021 23:00",0.166,0.823
"7630",7630,2021-08-05 23:15:00,NA,NA,NA
"7631",7631,2021-08-05 23:30:00,NA,NA,NA
"7632",7632,2021-08-05 23:45:00,NA,NA,NA
"7633",7633,2021-08-06 00:00:00,"8/6/2021 0:00",0,0
"7634",7634,2021-08-06 00:15:00,NA,NA,NA
"7635",7635,2021-08-06 00:30:00,NA,NA,NA
"7636",7636,2021-08-06 00:45:00,NA,NA,NA
"7637",7637,2021-08-06 01:00:00,"8/6/2021 1:00",0,0
"7638",7638,2021-08-06 01:15:00,NA,NA,NA
"7639",7639,2021-08-06 01:30:00,NA,NA,NA
"7640",7640,2021-08-06 01:45:00,NA,NA,NA
"7641",7641,2021-08-06 02:00:00,"8/6/2021 2:00",0,0
"7642",7642,2021-08-06 02:15:00,NA,NA,NA
"7643",7643,2021-08-06 02:30:00,NA,NA,NA
"7644",7644,2021-08-06 02:45:00,NA,NA,NA
"7645",7645,2021-08-06 03:00:00,"8/6/2021 3:00",0,0
"7646",7646,2021-08-06 03:15:00,NA,NA,NA
"7647",7647,2021-08-06 03:30:00,NA,NA,NA
"7648",7648,2021-08-06 03:45:00,NA,NA,NA
"7649",7649,2021-08-06 04:00:00,"8/6/2021 4:00",0.382,1.582
"7650",7650,2021-08-06 04:15:00,NA,NA,NA
"7651",7651,2021-08-06 04:30:00,NA,NA,NA
"7652",7652,2021-08-06 04:45:00,NA,NA,NA
"7653",7653,2021-08-06 05:00:00,"8/6/2021 5:00",3.65,19.12
"7654",7654,2021-08-06 05:15:00,NA,NA,NA
"7655",7655,2021-08-06 05:30:00,NA,NA,NA
"7656",7656,2021-08-06 05:45:00,NA,NA,NA
"7657",7657,2021-08-06 06:00:00,"8/6/2021 6:00",19,87.5
"7658",7658,2021-08-06 06:15:00,NA,NA,NA
"7659",7659,2021-08-06 06:30:00,NA,NA,NA
"7660",7660,2021-08-06 06:45:00,NA,NA,NA
"7661",7661,2021-08-06 07:00:00,"8/6/2021 7:00",24.95,107.1
"7662",7662,2021-08-06 07:15:00,NA,NA,NA
"7663",7663,2021-08-06 07:30:00,NA,NA,NA
"7664",7664,2021-08-06 07:45:00,NA,NA,NA
"7665",7665,2021-08-06 08:00:00,"8/6/2021 8:00",19.34,82.3
"7666",7666,2021-08-06 08:15:00,NA,NA,NA
"7667",7667,2021-08-06 08:30:00,NA,NA,NA
"7668",7668,2021-08-06 08:45:00,NA,NA,NA
"7669",7669,2021-08-06 09:00:00,"8/6/2021 9:00",19.55,91.4
"7670",7670,2021-08-06 09:15:00,NA,NA,NA
"7671",7671,2021-08-06 09:30:00,NA,NA,NA
"7672",7672,2021-08-06 09:45:00,NA,NA,NA
"7673",7673,2021-08-06 10:00:00,"8/6/2021 10:00",28.15,126.1
"7674",7674,2021-08-06 10:15:00,NA,NA,NA
"7675",7675,2021-08-06 10:30:00,NA,NA,NA
"7676",7676,2021-08-06 10:45:00,NA,NA,NA
"7677",7677,2021-08-06 11:00:00,"8/6/2021 11:00",31.17,145.6
"7678",7678,2021-08-06 11:15:00,NA,NA,NA
"7679",7679,2021-08-06 11:30:00,NA,NA,NA
"7680",7680,2021-08-06 11:45:00,NA,NA,NA
"7681",7681,2021-08-06 12:00:00,"8/6/2021 12:00",32.96,154.3
"7682",7682,2021-08-06 12:15:00,NA,NA,NA
"7683",7683,2021-08-06 12:30:00,NA,NA,NA
"7684",7684,2021-08-06 12:45:00,NA,NA,NA
"7685",7685,2021-08-06 13:00:00,"8/6/2021 13:00",46.46,213.1
"7686",7686,2021-08-06 13:15:00,NA,NA,NA
"7687",7687,2021-08-06 13:30:00,NA,NA,NA
"7688",7688,2021-08-06 13:45:00,NA,NA,NA
"7689",7689,2021-08-06 14:00:00,"8/6/2021 14:00",36.63,169
"7690",7690,2021-08-06 14:15:00,NA,NA,NA
"7691",7691,2021-08-06 14:30:00,NA,NA,NA
"7692",7692,2021-08-06 14:45:00,NA,NA,NA
"7693",7693,2021-08-06 15:00:00,"8/6/2021 15:00",22.23,106.2
"7694",7694,2021-08-06 15:15:00,NA,NA,NA
"7695",7695,2021-08-06 15:30:00,NA,NA,NA
"7696",7696,2021-08-06 15:45:00,NA,NA,NA
"7697",7697,2021-08-06 16:00:00,"8/6/2021 16:00",20.56,96.5
"7698",7698,2021-08-06 16:15:00,NA,NA,NA
"7699",7699,2021-08-06 16:30:00,NA,NA,NA
"7700",7700,2021-08-06 16:45:00,NA,NA,NA
"7701",7701,2021-08-06 17:00:00,"8/6/2021 17:00",13.79,65.01
"7702",7702,2021-08-06 17:15:00,NA,NA,NA
"7703",7703,2021-08-06 17:30:00,NA,NA,NA
"7704",7704,2021-08-06 17:45:00,NA,NA,NA
"7705",7705,2021-08-06 18:00:00,"8/6/2021 18:00",25.73,114.3
"7706",7706,2021-08-06 18:15:00,NA,NA,NA
"7707",7707,2021-08-06 18:30:00,NA,NA,NA
"7708",7708,2021-08-06 18:45:00,NA,NA,NA
"7709",7709,2021-08-06 19:00:00,"8/6/2021 19:00",19.84,85.5
"7710",7710,2021-08-06 19:15:00,NA,NA,NA
"7711",7711,2021-08-06 19:30:00,NA,NA,NA
"7712",7712,2021-08-06 19:45:00,NA,NA,NA
"7713",7713,2021-08-06 20:00:00,"8/6/2021 20:00",5.462,24.74
"7714",7714,2021-08-06 20:15:00,NA,NA,NA
"7715",7715,2021-08-06 20:30:00,NA,NA,NA
"7716",7716,2021-08-06 20:45:00,NA,NA,NA
"7717",7717,2021-08-06 21:00:00,"8/6/2021 21:00",2.878,14
"7718",7718,2021-08-06 21:15:00,NA,NA,NA
"7719",7719,2021-08-06 21:30:00,NA,NA,NA
"7720",7720,2021-08-06 21:45:00,NA,NA,NA
"7721",7721,2021-08-06 22:00:00,"8/6/2021 22:00",0.709,3.516
"7722",7722,2021-08-06 22:15:00,NA,NA,NA
"7723",7723,2021-08-06 22:30:00,NA,NA,NA
"7724",7724,2021-08-06 22:45:00,NA,NA,NA
"7725",7725,2021-08-06 23:00:00,"8/6/2021 23:00",0.022,0.118
"7726",7726,2021-08-06 23:15:00,NA,NA,NA
"7727",7727,2021-08-06 23:30:00,NA,NA,NA
"7728",7728,2021-08-06 23:45:00,NA,NA,NA
"7729",7729,2021-08-07 00:00:00,"8/7/2021 0:00",0,0
"7730",7730,2021-08-07 00:15:00,NA,NA,NA
"7731",7731,2021-08-07 00:30:00,NA,NA,NA
"7732",7732,2021-08-07 00:45:00,NA,NA,NA
"7733",7733,2021-08-07 01:00:00,"8/7/2021 1:00",0,0
"7734",7734,2021-08-07 01:15:00,NA,NA,NA
"7735",7735,2021-08-07 01:30:00,NA,NA,NA
"7736",7736,2021-08-07 01:45:00,NA,NA,NA
"7737",7737,2021-08-07 02:00:00,"8/7/2021 2:00",0,0
"7738",7738,2021-08-07 02:15:00,NA,NA,NA
"7739",7739,2021-08-07 02:30:00,NA,NA,NA
"7740",7740,2021-08-07 02:45:00,NA,NA,NA
"7741",7741,2021-08-07 03:00:00,"8/7/2021 3:00",0,0
"7742",7742,2021-08-07 03:15:00,NA,NA,NA
"7743",7743,2021-08-07 03:30:00,NA,NA,NA
"7744",7744,2021-08-07 03:45:00,NA,NA,NA
"7745",7745,2021-08-07 04:00:00,"8/7/2021 4:00",0.063,0.327
"7746",7746,2021-08-07 04:15:00,NA,NA,NA
"7747",7747,2021-08-07 04:30:00,NA,NA,NA
"7748",7748,2021-08-07 04:45:00,NA,NA,NA
"7749",7749,2021-08-07 05:00:00,"8/7/2021 5:00",1.605,7.02
"7750",7750,2021-08-07 05:15:00,NA,NA,NA
"7751",7751,2021-08-07 05:30:00,NA,NA,NA
"7752",7752,2021-08-07 05:45:00,NA,NA,NA
"7753",7753,2021-08-07 06:00:00,"8/7/2021 6:00",8.24,35.1
"7754",7754,2021-08-07 06:15:00,NA,NA,NA
"7755",7755,2021-08-07 06:30:00,NA,NA,NA
"7756",7756,2021-08-07 06:45:00,NA,NA,NA
