agency_cd,site_no,datetime,tz_cd,1760_00060,1760_00060_cd,1761_00065,1761_00065_cd
5s,15s,20d,6s,14n,10s,14n,10s
USGS,15484000,5/22/2021 3:30,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 3:45,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 4:00,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 4:15,AKDT,3540,A,8.42,A
USGS,15484000,5/22/2021 4:30,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 4:45,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 5:00,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 5:15,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 5:30,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 5:45,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 6:00,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 6:15,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 6:30,AKDT,3540,A,8.42,A
USGS,15484000,5/22/2021 6:45,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 7:00,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 7:15,AKDT,3490,A,8.39,A
USGS,15484000,5/22/2021 7:30,AKDT,3500,A,8.4,A
USGS,15484000,5/22/2021 7:45,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 8:00,AKDT,3490,A,8.39,A
USGS,15484000,5/22/2021 8:15,AKDT,3520,A,8.41,A
USGS,15484000,5/22/2021 8:30,AKDT,3490,A,8.39,A
USGS,15484000,5/22/2021 8:45,AKDT,3470,A,8.38,A
USGS,15484000,5/22/2021 9:00,AKDT,3490,A,8.39,A
USGS,15484000,5/22/2021 9:15,AKDT,3470,A,8.38,A
USGS,15484000,5/22/2021 9:30,AKDT,3490,A,8.39,A
USGS,15484000,5/22/2021 9:45,AKDT,3450,A,8.37,A
USGS,15484000,5/22/2021 10:00,AKDT,3450,A,8.37,A
USGS,15484000,5/22/2021 10:15,AKDT,3450,A,8.37,A
USGS,15484000,5/22/2021 10:30,AKDT,3450,A,8.37,A
USGS,15484000,5/22/2021 10:45,AKDT,3420,A,8.35,A
USGS,15484000,5/22/2021 11:00,AKDT,3420,A,8.35,A
USGS,15484000,5/22/2021 11:15,AKDT,3420,A,8.35,A
USGS,15484000,5/22/2021 11:30,AKDT,3420,A,8.35,A
USGS,15484000,5/22/2021 11:45,AKDT,3400,A,8.34,A
USGS,15484000,5/22/2021 12:00,AKDT,3380,A,8.33,A
USGS,15484000,5/22/2021 12:15,AKDT,3370,A,8.32,A
USGS,15484000,5/22/2021 12:30,AKDT,3380,A,8.33,A
USGS,15484000,5/22/2021 12:45,AKDT,3380,A,8.33,A
USGS,15484000,5/22/2021 13:00,AKDT,3370,A,8.32,A
USGS,15484000,5/22/2021 13:15,AKDT,3350,A,8.31,A
USGS,15484000,5/22/2021 13:30,AKDT,3350,A,8.31,A
USGS,15484000,5/22/2021 13:45,AKDT,3350,A,8.31,A
USGS,15484000,5/22/2021 14:00,AKDT,3350,A,8.31,A
USGS,15484000,5/22/2021 14:15,AKDT,3330,A,8.3,A
USGS,15484000,5/22/2021 14:30,AKDT,3330,A,8.3,A
USGS,15484000,5/22/2021 14:45,AKDT,3330,A,8.3,A
USGS,15484000,5/22/2021 15:00,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 15:15,AKDT,3300,A,8.28,A
USGS,15484000,5/22/2021 15:30,AKDT,3300,A,8.28,A
USGS,15484000,5/22/2021 15:45,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 16:00,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 16:15,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 16:30,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 16:45,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 17:00,AKDT,3300,A,8.28,A
USGS,15484000,5/22/2021 17:15,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 17:30,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 17:45,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 18:00,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 18:15,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 18:30,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 18:45,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 19:00,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 19:15,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 19:30,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 19:45,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 20:00,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 20:15,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 20:30,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 20:45,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 21:00,AKDT,3240,A,8.24,A
USGS,15484000,5/22/2021 21:15,AKDT,3250,A,8.25,A
USGS,15484000,5/22/2021 21:30,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 21:45,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 22:00,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 22:15,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 22:30,AKDT,3270,A,8.26,A
USGS,15484000,5/22/2021 22:45,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 23:00,AKDT,3280,A,8.27,A
USGS,15484000,5/22/2021 23:15,AKDT,3300,A,8.28,A
USGS,15484000,5/22/2021 23:30,AKDT,3320,A,8.29,A
USGS,15484000,5/22/2021 23:45,AKDT,3270,A,8.26,A
USGS,15484000,5/23/2021 0:00,AKDT,3320,A,8.29,A
USGS,15484000,5/23/2021 0:15,AKDT,3300,A,8.28,A
USGS,15484000,5/23/2021 0:30,AKDT,3320,A,8.29,A
USGS,15484000,5/23/2021 0:45,AKDT,3320,A,8.29,A
USGS,15484000,5/23/2021 1:00,AKDT,3320,A,8.29,A
USGS,15484000,5/23/2021 1:15,AKDT,3350,A,8.31,A
USGS,15484000,5/23/2021 1:30,AKDT,3370,A,8.32,A
USGS,15484000,5/23/2021 1:45,AKDT,3380,A,8.33,A
USGS,15484000,5/23/2021 2:00,AKDT,3400,A,8.34,A
USGS,15484000,5/23/2021 2:15,AKDT,3400,A,8.34,A
USGS,15484000,5/23/2021 2:30,AKDT,3400,A,8.34,A
USGS,15484000,5/23/2021 2:45,AKDT,3420,A,8.35,A
USGS,15484000,5/23/2021 3:00,AKDT,3440,A,8.36,A
USGS,15484000,5/23/2021 3:15,AKDT,3440,A,8.36,A
USGS,15484000,5/23/2021 3:30,AKDT,3450,A,8.37,A
USGS,15484000,5/23/2021 3:45,AKDT,3490,A,8.39,A
USGS,15484000,5/23/2021 4:00,AKDT,3470,A,8.38,A
USGS,15484000,5/23/2021 4:15,AKDT,3490,A,8.39,A
USGS,15484000,5/23/2021 4:30,AKDT,3520,A,8.41,A
USGS,15484000,5/23/2021 4:45,AKDT,3520,A,8.41,A
USGS,15484000,5/23/2021 5:00,AKDT,3540,A,8.42,A
USGS,15484000,5/23/2021 5:15,AKDT,3550,A,8.43,A
USGS,15484000,5/23/2021 5:30,AKDT,3540,A,8.42,A
USGS,15484000,5/23/2021 5:45,AKDT,3550,A,8.43,A
USGS,15484000,5/23/2021 6:00,AKDT,3570,A,8.44,A
USGS,15484000,5/23/2021 6:15,AKDT,3590,A,8.45,A
USGS,15484000,5/23/2021 6:30,AKDT,3610,A,8.46,A
USGS,15484000,5/23/2021 6:45,AKDT,3590,A,8.45,A
USGS,15484000,5/23/2021 7:00,AKDT,3620,A,8.47,A
USGS,15484000,5/23/2021 7:15,AKDT,3610,A,8.46,A
USGS,15484000,5/23/2021 7:30,AKDT,3610,A,8.46,A
USGS,15484000,5/23/2021 7:45,AKDT,3620,A,8.47,A
USGS,15484000,5/23/2021 8:00,AKDT,3620,A,8.47,A
USGS,15484000,5/23/2021 8:15,AKDT,3610,A,8.46,A
USGS,15484000,5/23/2021 8:30,AKDT,3620,A,8.47,A
USGS,15484000,5/23/2021 8:45,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 9:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 9:15,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 9:30,AKDT,3640,A,8.48,A
USGS,15484000,5/23/2021 9:45,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 10:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 10:15,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 10:30,AKDT,3640,A,8.48,A
USGS,15484000,5/23/2021 10:45,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 11:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 11:15,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 11:30,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 11:45,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 12:00,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 12:15,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 12:30,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 12:45,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 13:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 13:15,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 13:30,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 13:45,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 14:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 14:15,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 14:30,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 14:45,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 15:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 15:15,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 15:30,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 15:45,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 16:00,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 16:15,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 16:30,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 16:45,AKDT,3660,A,8.49,A
USGS,15484000,5/23/2021 17:00,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 17:15,AKDT,3670,A,8.5,A
USGS,15484000,5/23/2021 17:30,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 17:45,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 18:00,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 18:15,AKDT,3690,A,8.51,A
USGS,15484000,5/23/2021 18:30,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 18:45,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 19:00,AKDT,3730,A,8.53,A
USGS,15484000,5/23/2021 19:15,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 19:30,AKDT,3730,A,8.53,A
USGS,15484000,5/23/2021 19:45,AKDT,3730,A,8.53,A
USGS,15484000,5/23/2021 20:00,AKDT,3710,A,8.52,A
USGS,15484000,5/23/2021 20:15,AKDT,3740,A,8.54,A
USGS,15484000,5/23/2021 20:30,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 20:45,AKDT,3740,A,8.54,A
USGS,15484000,5/23/2021 21:00,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 21:15,AKDT,3740,A,8.54,A
USGS,15484000,5/23/2021 21:30,AKDT,3730,A,8.53,A
USGS,15484000,5/23/2021 21:45,AKDT,3780,A,8.56,A
USGS,15484000,5/23/2021 22:00,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 22:15,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 22:30,AKDT,3740,A,8.54,A
USGS,15484000,5/23/2021 22:45,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 23:00,AKDT,3760,A,8.55,A
USGS,15484000,5/23/2021 23:15,AKDT,3780,A,8.56,A
USGS,15484000,5/23/2021 23:30,AKDT,3780,A,8.56,A
USGS,15484000,5/23/2021 23:45,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 0:00,AKDT,3760,A,8.55,A
USGS,15484000,5/24/2021 0:15,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 0:30,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 0:45,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 1:00,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 1:15,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 1:30,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 1:45,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 2:00,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 2:15,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 2:30,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 2:45,AKDT,3810,A,8.58,A
USGS,15484000,5/24/2021 3:00,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 3:15,AKDT,3830,A,8.59,A
USGS,15484000,5/24/2021 3:30,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 3:45,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 4:00,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 4:15,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 4:30,AKDT,3800,A,8.57,A
USGS,15484000,5/24/2021 4:45,AKDT,3760,A,8.55,A
USGS,15484000,5/24/2021 5:00,AKDT,3760,A,8.55,A
USGS,15484000,5/24/2021 5:15,AKDT,3780,A,8.56,A
USGS,15484000,5/24/2021 5:30,AKDT,3740,A,8.54,A
USGS,15484000,5/24/2021 5:45,AKDT,3740,A,8.54,A
USGS,15484000,5/24/2021 6:00,AKDT,3760,A,8.55,A
USGS,15484000,5/24/2021 6:15,AKDT,3730,A,8.53,A
USGS,15484000,5/24/2021 6:30,AKDT,3690,A,8.51,A
USGS,15484000,5/24/2021 6:45,AKDT,3710,A,8.52,A
USGS,15484000,5/24/2021 7:00,AKDT,3710,A,8.52,A
USGS,15484000,5/24/2021 7:15,AKDT,3690,A,8.51,A
USGS,15484000,5/24/2021 7:30,AKDT,3670,A,8.5,A
USGS,15484000,5/24/2021 7:45,AKDT,3670,A,8.5,A
USGS,15484000,5/24/2021 8:00,AKDT,3660,A,8.49,A
USGS,15484000,5/24/2021 8:15,AKDT,3640,A,8.48,A
USGS,15484000,5/24/2021 8:30,AKDT,3640,A,8.48,A
USGS,15484000,5/24/2021 8:45,AKDT,3620,A,8.47,A
USGS,15484000,5/24/2021 9:00,AKDT,3610,A,8.46,A
USGS,15484000,5/24/2021 9:15,AKDT,3590,A,8.45,A
USGS,15484000,5/24/2021 9:30,AKDT,3590,A,8.45,A
USGS,15484000,5/24/2021 9:45,AKDT,3590,A,8.45,A
USGS,15484000,5/24/2021 10:00,AKDT,3550,A,8.43,A
USGS,15484000,5/24/2021 10:15,AKDT,3570,A,8.44,A
USGS,15484000,5/24/2021 10:30,AKDT,3520,A,8.41,A
USGS,15484000,5/24/2021 10:45,AKDT,3500,A,8.4,A
USGS,15484000,5/24/2021 11:00,AKDT,3520,A,8.41,A
USGS,15484000,5/24/2021 11:15,AKDT,3470,A,8.38,A
USGS,15484000,5/24/2021 11:30,AKDT,3490,A,8.39,A
USGS,15484000,5/24/2021 11:45,AKDT,3450,A,8.37,A
USGS,15484000,5/24/2021 12:00,AKDT,3440,A,8.36,A
USGS,15484000,5/24/2021 12:15,AKDT,3420,A,8.35,A
USGS,15484000,5/24/2021 12:30,AKDT,3370,A,8.32,A
USGS,15484000,5/24/2021 12:45,AKDT,3380,A,8.33,A
USGS,15484000,5/24/2021 13:00,AKDT,3400,A,8.34,A
USGS,15484000,5/24/2021 13:15,AKDT,3400,A,8.34,A
USGS,15484000,5/24/2021 13:30,AKDT,3380,A,8.33,A
USGS,15484000,5/24/2021 13:45,AKDT,3330,A,8.3,A
USGS,15484000,5/24/2021 14:00,AKDT,3350,A,8.31,A
USGS,15484000,5/24/2021 14:15,AKDT,3330,A,8.3,A
USGS,15484000,5/24/2021 14:30,AKDT,3350,A,8.31,A
USGS,15484000,5/24/2021 14:45,AKDT,3300,A,8.28,A
USGS,15484000,5/24/2021 15:00,AKDT,3300,A,8.28,A
USGS,15484000,5/24/2021 15:15,AKDT,3300,A,8.28,A
USGS,15484000,5/24/2021 15:30,AKDT,3270,A,8.26,A
USGS,15484000,5/24/2021 15:45,AKDT,3270,A,8.26,A
USGS,15484000,5/24/2021 16:00,AKDT,3270,A,8.26,A
USGS,15484000,5/24/2021 16:15,AKDT,3250,A,8.25,A
USGS,15484000,5/24/2021 16:30,AKDT,3250,A,8.25,A
USGS,15484000,5/24/2021 16:45,AKDT,3250,A,8.25,A
USGS,15484000,5/24/2021 17:00,AKDT,3240,A,8.24,A
USGS,15484000,5/24/2021 17:15,AKDT,3220,A,8.23,A
USGS,15484000,5/24/2021 17:30,AKDT,3200,A,8.22,A
USGS,15484000,5/24/2021 17:45,AKDT,3220,A,8.23,A
USGS,15484000,5/24/2021 18:00,AKDT,3190,A,8.21,A
USGS,15484000,5/24/2021 18:15,AKDT,3170,A,8.2,A
USGS,15484000,5/24/2021 18:30,AKDT,3170,A,8.2,A
USGS,15484000,5/24/2021 18:45,AKDT,3170,A,8.2,A
USGS,15484000,5/24/2021 19:00,AKDT,3150,A,8.19,A
USGS,15484000,5/24/2021 19:15,AKDT,3170,A,8.2,A
USGS,15484000,5/24/2021 19:30,AKDT,3120,A,8.17,A
USGS,15484000,5/24/2021 19:45,AKDT,3150,A,8.19,A
USGS,15484000,5/24/2021 20:00,AKDT,3120,A,8.17,A
USGS,15484000,5/24/2021 20:15,AKDT,3120,A,8.17,A
USGS,15484000,5/24/2021 20:30,AKDT,3120,A,8.17,A
USGS,15484000,5/24/2021 20:45,AKDT,3090,A,8.15,A
USGS,15484000,5/24/2021 21:00,AKDT,3090,A,8.15,A
USGS,15484000,5/24/2021 21:15,AKDT,3090,A,8.15,A
USGS,15484000,5/24/2021 21:30,AKDT,3090,A,8.15,A
USGS,15484000,5/24/2021 21:45,AKDT,3090,A,8.15,A
USGS,15484000,5/24/2021 22:00,AKDT,3070,A,8.14,A
USGS,15484000,5/24/2021 22:15,AKDT,3070,A,8.14,A
USGS,15484000,5/24/2021 22:30,AKDT,3040,A,8.12,A
USGS,15484000,5/24/2021 22:45,AKDT,3060,A,8.13,A
USGS,15484000,5/24/2021 23:00,AKDT,3040,A,8.12,A
USGS,15484000,5/24/2021 23:15,AKDT,3060,A,8.13,A
USGS,15484000,5/24/2021 23:30,AKDT,3020,A,8.11,A
USGS,15484000,5/24/2021 23:45,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 0:00,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 0:15,AKDT,3020,A,8.11,A
USGS,15484000,5/25/2021 0:30,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 0:45,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 1:00,AKDT,3020,A,8.11,A
USGS,15484000,5/25/2021 1:15,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 1:30,AKDT,3010,A,8.1,A
USGS,15484000,5/25/2021 1:45,AKDT,2990,A,8.09,A
USGS,15484000,5/25/2021 2:00,AKDT,2990,A,8.09,A
USGS,15484000,5/25/2021 2:15,AKDT,2980,A,8.08,A
USGS,15484000,5/25/2021 2:30,AKDT,2990,A,8.09,A
USGS,15484000,5/25/2021 2:45,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 3:00,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 3:15,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 3:30,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 3:45,AKDT,2950,A,8.06,A
USGS,15484000,5/25/2021 4:00,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 4:15,AKDT,2950,A,8.06,A
USGS,15484000,5/25/2021 4:30,AKDT,2960,A,8.07,A
USGS,15484000,5/25/2021 4:45,AKDT,2950,A,8.06,A
USGS,15484000,5/25/2021 5:00,AKDT,2950,A,8.06,A
USGS,15484000,5/25/2021 5:15,AKDT,2930,A,8.05,A
USGS,15484000,5/25/2021 5:30,AKDT,2910,A,8.04,A
USGS,15484000,5/25/2021 5:45,AKDT,2930,A,8.05,A
USGS,15484000,5/25/2021 6:00,AKDT,2930,A,8.05,A
USGS,15484000,5/25/2021 6:15,AKDT,2930,A,8.05,A
USGS,15484000,5/25/2021 6:30,AKDT,2910,A,8.04,A
USGS,15484000,5/25/2021 6:45,AKDT,2900,A,8.03,A
USGS,15484000,5/25/2021 7:00,AKDT,2900,A,8.03,A
USGS,15484000,5/25/2021 7:15,AKDT,2900,A,8.03,A
USGS,15484000,5/25/2021 7:30,AKDT,2900,A,8.03,A
USGS,15484000,5/25/2021 7:45,AKDT,2880,A,8.02,A
USGS,15484000,5/25/2021 8:00,AKDT,2900,A,8.03,A
USGS,15484000,5/25/2021 8:15,AKDT,2880,A,8.02,A
USGS,15484000,5/25/2021 8:30,AKDT,2880,A,8.02,A
USGS,15484000,5/25/2021 8:45,AKDT,2880,A,8.02,A
USGS,15484000,5/25/2021 9:00,AKDT,2870,A,8.01,A
USGS,15484000,5/25/2021 9:15,AKDT,2870,A,8.01,A
USGS,15484000,5/25/2021 9:30,AKDT,2870,A,8.01,A
USGS,15484000,5/25/2021 9:45,AKDT,2870,A,8.01,A
USGS,15484000,5/25/2021 10:00,AKDT,2840,A,7.99,A
USGS,15484000,5/25/2021 10:15,AKDT,2840,A,7.99,A
USGS,15484000,5/25/2021 10:30,AKDT,2850,A,8,A
USGS,15484000,5/25/2021 10:45,AKDT,2850,A,8,A
USGS,15484000,5/25/2021 11:00,AKDT,2840,A,7.99,A
USGS,15484000,5/25/2021 11:15,AKDT,2840,A,7.99,A
USGS,15484000,5/25/2021 11:30,AKDT,2840,A,7.99,A
USGS,15484000,5/25/2021 11:45,AKDT,2820,A,7.98,A
USGS,15484000,5/25/2021 12:00,AKDT,2820,A,7.98,A
USGS,15484000,5/25/2021 12:15,AKDT,2820,A,7.98,A
USGS,15484000,5/25/2021 12:30,AKDT,2800,A,7.97,A
USGS,15484000,5/25/2021 12:45,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 13:00,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 13:15,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 13:30,AKDT,2800,A,7.97,A
USGS,15484000,5/25/2021 13:45,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 14:00,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 14:15,AKDT,2770,A,7.95,A
USGS,15484000,5/25/2021 14:30,AKDT,2790,A,7.96,A
USGS,15484000,5/25/2021 14:45,AKDT,2770,A,7.95,A
USGS,15484000,5/25/2021 15:00,AKDT,2760,A,7.94,A
USGS,15484000,5/25/2021 15:15,AKDT,2770,A,7.95,A
USGS,15484000,5/25/2021 15:30,AKDT,2760,A,7.94,A
USGS,15484000,5/25/2021 15:45,AKDT,2760,A,7.94,A
USGS,15484000,5/25/2021 16:00,AKDT,2760,A,7.94,A
USGS,15484000,5/25/2021 16:15,AKDT,2760,A,7.94,A
USGS,15484000,5/25/2021 16:30,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 16:45,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 17:00,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 17:15,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 17:30,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 17:45,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 18:00,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 18:15,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 18:30,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 18:45,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 19:00,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 19:15,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 19:30,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 19:45,AKDT,2700,A,7.9,A
USGS,15484000,5/25/2021 20:00,AKDT,2700,A,7.9,A
USGS,15484000,5/25/2021 20:15,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 20:30,AKDT,2700,A,7.9,A
USGS,15484000,5/25/2021 20:45,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 21:00,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 21:15,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 21:30,AKDT,2700,A,7.9,A
USGS,15484000,5/25/2021 21:45,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 22:00,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 22:15,AKDT,2710,A,7.91,A
USGS,15484000,5/25/2021 22:30,AKDT,2700,A,7.9,A
USGS,15484000,5/25/2021 22:45,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 23:00,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 23:15,AKDT,2730,A,7.92,A
USGS,15484000,5/25/2021 23:30,AKDT,2740,A,7.93,A
USGS,15484000,5/25/2021 23:45,AKDT,2740,A,7.93,A
USGS,15484000,5/26/2021 0:00,AKDT,2730,A,7.92,A
USGS,15484000,5/26/2021 0:15,AKDT,2760,A,7.94,A
USGS,15484000,5/26/2021 0:30,AKDT,2740,A,7.93,A
USGS,15484000,5/26/2021 0:45,AKDT,2760,A,7.94,A
USGS,15484000,5/26/2021 1:00,AKDT,2770,A,7.95,A
USGS,15484000,5/26/2021 1:15,AKDT,2790,A,7.96,A
USGS,15484000,5/26/2021 1:30,AKDT,2790,A,7.96,A
USGS,15484000,5/26/2021 1:45,AKDT,2790,A,7.96,A
USGS,15484000,5/26/2021 2:00,AKDT,2820,A,7.98,A
USGS,15484000,5/26/2021 2:15,AKDT,2840,A,7.99,A
USGS,15484000,5/26/2021 2:30,AKDT,2840,A,7.99,A
USGS,15484000,5/26/2021 2:45,AKDT,2850,A,8,A
USGS,15484000,5/26/2021 3:00,AKDT,2850,A,8,A
USGS,15484000,5/26/2021 3:15,AKDT,2850,A,8,A
USGS,15484000,5/26/2021 3:30,AKDT,2870,A,8.01,A
USGS,15484000,5/26/2021 3:45,AKDT,2880,A,8.02,A
USGS,15484000,5/26/2021 4:00,AKDT,2910,A,8.04,A
USGS,15484000,5/26/2021 4:15,AKDT,2930,A,8.05,A
USGS,15484000,5/26/2021 4:30,AKDT,2930,A,8.05,A
USGS,15484000,5/26/2021 4:45,AKDT,2950,A,8.06,A
USGS,15484000,5/26/2021 5:00,AKDT,2950,A,8.06,A
USGS,15484000,5/26/2021 5:15,AKDT,2960,A,8.07,A
USGS,15484000,5/26/2021 5:30,AKDT,2960,A,8.07,A
USGS,15484000,5/26/2021 5:45,AKDT,2980,A,8.08,A
USGS,15484000,5/26/2021 6:00,AKDT,2980,A,8.08,A
USGS,15484000,5/26/2021 6:15,AKDT,2990,A,8.09,A
USGS,15484000,5/26/2021 6:30,AKDT,3010,A,8.1,A
USGS,15484000,5/26/2021 6:45,AKDT,3010,A,8.1,A
